row,cell,value
35,FW35,864
35,FX35,939
35,FY35,1029
35,FZ35,1060
35,GA35,1102
35,GB35,1135
35,GC35,1175
35,GD35,1199
35,GE35,1209
35,GF35,1225
35,GG35,1227
35,GH35,1238
35,GI35,1250
35,GJ35,1276
35,GK35,1298
35,GL35,1314
35,GM35,1400
35,GN35,1466
35,GO35,1493
35,GP35,1520
35,GQ35,1538
35,GR35,1552
35,GS35,1580
35,GT35,1586
35,GU35,1619
35,GV35,1617
36,C36,Tierra Amarilla
36,D36,267
36,E36,263
36,F36,321
36,G36,325
36,H36,321
36,I36,320
36,J36,314
36,K36,321
36,L36,333
36,M36,338
36,N36,341
36,O36,343
36,P36,353
36,Q36,351
36,R36,344
36,S36,339
36,T36,338
36,U36,337
36,V36,347
36,W36,350
36,X36,360
36,Y36,368
36,Z36,388
36,AA36,397
36,AB36,406
36,AC36,412
36,AD36,420
36,AE36,441
36,AF36,441
36,AG36,442
36,AH36,443
36,AI36,444
36,AJ36,449
36,AK36,454
36,AL36,458
36,AM36,459
36,AN36,462
36,AO36,463
36,AP36,462
36,AQ36,462
36,AR36,461
36,AS36,443
36,AT36,433
36,AU36,436
36,AV36,443
36,AW36,449
36,AX36,449
36,AY36,445
36,AZ36,457
36,BA36,459
36,BB36,461
36,BC36,460
36,BD36,455
36,BE36,468
36,BF36,472
36,BG36,471
36,BH36,479
36,BI36,481
36,BJ36,497
36,BK36,494
36,BL36,499
36,BM36,499
36,BN36,493
36,BO36,490
36,BP36,482
36,BQ36,487
36,BR36,449
36,BS36,450
36,BT36,445
36,BU36,453
36,BV36,454
36,BW36,455
36,BX36,467
36,BY36,468
36,BZ36,467
36,CA36,512
36,CB36,499
36,CC36,496
36,CD36,494
36,CE36,486
36,CF36,481
36,CG36,477
36,CH36,477
36,CI36,486
36,CJ36,495
36,CK36,500
36,CL36,519
36,CM36,526
36,CN36,527
36,CO36,534
36,CP36,545
36,CQ36,558
36,CR36,549
36,CS36,563
36,CT36,563
36,CU36,565
36,CV36,559
36,CW36,555
36,CX36,555
36,CY36,556
36,CZ36,549
36,DA36,549
36,DB36,545
36,DC36,540
36,DD36,535
36,DE36,537
36,DF36,539
36,DG36,523
36,DH36,559
36,DI36,543
36,DJ36,535
36,DM36,Tierra Amarilla
36,DN36,532
36,DO36,523
36,DP36,527
36,DQ36,528
36,DR36,528
36,DS36,527
36,DT36,524
36,DU36,535
36,DV36,528
36,DW36,532
36,DX36,525
36,DY36,521
36,DZ36,520
36,EA36,513
36,EB36,511
36,EC36,543
36,ED36,1037
36,EE36,1608
36,EF36,2077
36,EG36,2217
36,EH36,2221
36,EI36,2353
36,EJ36,539
36,EK36,544
36,EL36,547
36,EM36,570
36,EN36,594
36,EO36,594
36,EP36,586
36,EQ36,577
36,ER36,578
36,ES36,570
36,ET36,572
36,EU36,563
36,EV36,563
36,EW36,608
36,EX36,557
36,EY36,544
36,EZ36,585
36,FA36,588
36,FB36,585
36,FC36,589
36,FD36,581
36,FE36,578
36,FF36,578
36,FG36,565
36,FH36,583
36,FI36,543
36,FJ36,546
36,FK36,549
36,FL36,663
36,FM36,614
36,FN36,587
36,FO36,1022
36,FP36,1180
36,FQ36,1153
36,FR36,1161
36,FS36,1159
36,FT36,1166
36,FU36,1178
36,FV36,1183
36,FW36,1190
36,FX36,1176
36,FY36,1181
36,FZ36,1128
36,GA36,1118
36,GB36,1138
36,GC36,1166
36,GD36,1177
36,GE36,1196
36,GF36,1211
36,GG36,1215
36,GH36,1230
36,GI36,1241
36,GJ36,1261
36,GK36,1285
36,GL36,1298
36,GM36,1316
36,GN36,1343
36,GO36,1344
36,GP36,1464
36,GQ36,1927
36,GR36,2018
36,GS36,2041
36,GT36,2114
36,GU36,2235
36,GV36,2276
37,C37,Vallenar
37,D37,2227
37,E37,2623
37,F37,3196
37,G37,3212
37,H37,3224
37,I37,3216
37,J37,3211
37,K37,3235
37,L37,3298
37,M37,3334
37,N37,3341
37,O37,3348
37,P37,3368
37,Q37,3362
37,R37,3352
37,S37,3324
37,T37,3356
37,U37,3383
37,V37,3392
37,W37,3444
37,X37,3472
37,Y37,3489
37,Z37,3519
37,AA37,3588
37,AB37,3633
37,AC37,3666
37,AD37,3699
37,AE37,3588
37,AF37,3592
37,AG37,3613
37,AH37,3626
37,AI37,3651
37,AJ37,3686
37,AK37,3719
37,AL37,3752
37,AM37,3768
37,AN37,3797
37,AO37,3808
37,AP37,3803
37,AQ37,3796
37,AR37,3784
37,AS37,4054
37,AT37,3928
37,AU37,3951
37,AV37,3985
37,AW37,4026
37,AX37,4044
37,AY37,4038
37,AZ37,4080
37,BA37,4087
37,BB37,4092
37,BC37,4117
37,BD37,4019
37,BE37,4121
37,BF37,4149
37,BG37,4184
37,BH37,4273
37,BI37,4326
37,BJ37,4392
37,BK37,4424
37,BL37,4476
37,BM37,4460
37,BN37,4513
37,BO37,4511
37,BP37,4485
37,BQ37,4579
37,BR37,4534
37,BS37,4488
37,BT37,4427
37,BU37,4532
37,BV37,4474
37,BW37,4528
37,BX37,4656
37,BY37,4665
37,BZ37,4646
37,CA37,4811
37,CB37,4811
37,CC37,4834
37,CD37,4834
37,CE37,4854
37,CF37,4865
37,CG37,4861
37,CH37,4914
37,CI37,4960
37,CJ37,4966
37,CK37,4976
37,CL37,4947
37,CM37,4980
37,CN37,5017
37,CO37,5045
37,CP37,5110
37,CQ37,5347
37,CR37,5379
37,CS37,5424
37,CT37,5443
37,CU37,5472
37,CV37,5409
37,CW37,5354
37,CX37,5335
37,CY37,5317
37,CZ37,5379
37,DA37,5675
37,DB37,5953
37,DC37,6295
37,DD37,6522
37,DE37,6670
37,DF37,6821
37,DG37,2836
37,DH37,3817
37,DI37,4784
37,DJ37,7454
37,DM37,Vallenar
37,DN37,7410
37,DO37,7383
37,DP37,7436
37,DQ37,7458
37,DR37,7462
37,DS37,7547
37,DT37,7586
37,DU37,7673
37,DV37,7669
37,DW37,7767
37,DX37,7756
37,DY37,7824
37,DZ37,7847
37,EA37,7931
37,EB37,8120
37,EC37,8418
37,ED37,8685
37,EE37,8834
37,EF37,9076
37,EG37,9712
37,EH37,10023
37,EI37,10206
37,EJ37,9507
37,EK37,9589
37,EL37,9838
37,EM37,9754
37,EN37,9918
37,EO37,10120
37,EP37,10254
37,EQ37,10841
37,ER37,10978
37,ES37,11431
37,ET37,11197
37,EU37,11186
37,EV37,11183
37,EW37,11533
37,EX37,11452
37,EY37,11361
37,EZ37,11468
37,FA37,11650
37,FB37,11695
37,FC37,11746
37,FD37,11718
37,FE37,11868
37,FF37,11899
37,FG37,11956
37,FH37,12022
37,FI37,11930
37,FJ37,11958
37,FK37,11984
37,FL37,12295
37,FM37,12208
37,FN37,12016
37,FO37,12064
37,FP37,11912
37,FQ37,12372
37,FR37,12343
37,FS37,12362
37,FT37,12357
37,FU37,12323
37,FV37,12363
37,FW37,12361
37,FX37,12587
37,FY37,12920
37,FZ37,12944
37,GA37,12984
37,GB37,12957
37,GC37,13058
37,GD37,13046
37,GE37,13056
37,GF37,13025
37,GG37,13184
37,GH37,13093
37,GI37,13128
37,GJ37,13232
37,GK37,13230
37,GL37,13264
37,GM37,13341
37,GN37,13457
37,GO37,13536
37,GP37,13574
37,GQ37,13607
37,GR37,13679
37,GS37,13781
37,GT37,13891
37,GU37,13888
37,GV37,13992
38,C38,Sin clasificación
38,E38,2
38,DM38,Sin clasificación
39,B39,Total 3
39,D39,16634
39,E39,19015
39,F39,22286
39,G39,22376
39,H39,22439
39,I39,22585
39,J39,22639
39,K39,22899
39,L39,23248
39,M39,23547
39,N39,23710
39,O39,23870
39,P39,23931
39,Q39,23897
39,R39,23784
39,S39,23547
39,T39,23559
39,U39,23938
39,V39,24525
39,W39,25503
39,X39,26313
39,Y39,26880
39,Z39,27548
39,AA39,27998
39,AB39,28322
39,AC39,28628
39,AD39,28779
39,AE39,28226
39,AF39,28161
39,AG39,27784
39,AH39,28498
39,AI39,28912
39,AJ39,29137
39,AK39,29385
39,AL39,29421
39,AM39,29475
39,AN39,29952
39,AO39,30141
39,AP39,30108
39,AQ39,30144
39,AR39,30047
39,AS39,32043
39,AT39,31756
39,AU39,31768
39,AV39,32255
39,AW39,32631
39,AX39,32652
39,AY39,32569
39,AZ39,33264
39,BA39,33316
39,BB39,33232
39,BC39,33201
39,BD39,32664
39,BE39,33595
39,BF39,33861
39,BG39,33964
39,BH39,34557
39,BI39,34775
39,BJ39,35062
39,BK39,35272
39,BL39,35725
39,BM39,35842
39,BN39,35927
39,BO39,36111
39,BP39,35935
39,BQ39,36437
39,BR39,34691
39,BS39,34688
39,BT39,34721
39,BU39,35465
39,BV39,35275
39,BW39,35708
39,BX39,36587
39,BY39,36899
39,BZ39,36966
39,CA39,37493
39,CB39,37544
39,CC39,38131
39,CD39,38487
39,CE39,39023
39,CF39,39375
39,CG39,39609
39,CH39,39913
39,CI39,40268
39,CJ39,40491
39,CK39,40587
39,CL39,40541
39,CM39,40453
39,CN39,40672
39,CO39,40922
39,CP39,41210
39,CQ39,41906
39,CR39,42053
39,CS39,42526
39,CT39,43013
39,CU39,43368
39,CV39,43019
39,CW39,43064
39,CX39,42967
39,CY39,42984
39,CZ39,42933
39,DA39,43546
39,DB39,44043
39,DC39,44556
39,DD39,44925
39,DE39,45019
39,DF39,45511
39,DG39,41395
39,DH39,42692
39,DI39,42819
39,DJ39,46405
39,DL39,Total 3
39,DN39,46987
39,DO39,46826
39,DP39,47200
39,DQ39,47468
39,DR39,47605
39,DS39,48071
39,DT39,48548
39,DU39,48717
39,DV39,48294
39,DW39,48690
39,DX39,48582
39,DY39,48738
39,DZ39,48525
39,EA39,48741
39,EB39,49330
39,EC39,50283
39,ED39,50877
39,EE39,51683
39,EF39,52647
39,EG39,53651
39,EH39,54411
39,EI39,55205
39,EJ39,54279
39,EK39,54318
39,EL39,54762
39,EM39,54923
39,EN39,55803
39,EO39,56465
39,EP39,57402
39,EQ39,58036
39,ER39,58356
39,ES39,58720
39,ET39,58978
39,EU39,59081
39,EV39,58749
39,EW39,61567
39,EX39,61454
39,EY39,60887
39,EZ39,61687
39,FA39,62095
39,FB39,62265
39,FC39,62325
39,FD39,62150
39,FE39,62647
39,FF39,62683
39,FG39,62797
39,FH39,62994
39,FI39,61739
39,FJ39,61300
39,FK39,61366
39,FL39,62799
39,FM39,62273
39,FN39,61456
39,FO39,61869
39,FP39,61763
39,FQ39,62778
39,FR39,62941
39,FS39,63190
39,FT39,63318
39,FU39,63627
39,FV39,64209
39,FW39,64189
39,FX39,64845
39,FY39,65615
39,FZ39,65858
39,GA39,66059
39,GB39,66107
39,GC39,66805
39,GD39,66782
39,GE39,66921
39,GF39,66852
39,GG39,67297
39,GH39,66921
39,GI39,67212
39,GJ39,67538
39,GK39,68406
39,GL39,69623
39,GM39,70486
39,GN39,70680
39,GO39,71116
39,GP39,71700
39,GQ39,72798
39,GR39,72994
39,GS39,73323
39,GT39,74261
39,GU39,74709
39,GV39,74875
40,B40,4
40,C40,Andacollo
40,D40,85
40,E40,179
40,F40,173
40,G40,171
40,H40,169
40,I40,167
40,J40,165
40,K40,165
40,L40,168
40,M40,168
40,N40,169
40,O40,171
40,P40,169
40,Q40,168
40,R40,173
40,S40,175
40,T40,174
40,U40,174
40,V40,172
40,W40,177
40,X40,174
40,Y40,175
40,Z40,178
40,AA40,178
40,AB40,177
40,AC40,180
40,AD40,178
40,AE40,170
40,AF40,170
40,AG40,170
40,AH40,170
40,AI40,170
40,AJ40,170
40,AK40,170
40,AL40,170
40,AM40,170
40,AN40,170
40,AO40,170
40,AP40,170
40,AQ40,170
40,AR40,170
40,AS40,212
40,AT40,205
40,AU40,209
40,AV40,212
40,AW40,214
40,AX40,214
40,AY40,211
40,AZ40,214
40,BA40,216
40,BB40,216
40,BC40,217
40,BD40,211
40,BE40,214
40,BF40,215
40,BG40,215
40,BH40,216
40,BI40,216
40,BJ40,223
40,BK40,223
40,BL40,224
40,BM40,224
40,BN40,222
40,BO40,216
40,BP40,209
40,BQ40,209
40,BR40,209
40,BS40,213
40,BT40,210
40,BU40,214
40,BV40,210
40,BW40,209
40,BX40,210
40,BY40,210
40,BZ40,210
40,CA40,209
40,CB40,206
40,CC40,206
40,CD40,201
40,CE40,203
40,CF40,205
40,CG40,205
40,CH40,203
40,CI40,202
40,CJ40,200
40,CK40,202
40,CL40,199
40,CM40,197
40,CN40,198
40,CO40,194
40,CP40,192
40,CQ40,192
40,CR40,189
40,CS40,187
40,CT40,188
40,CU40,189
40,CV40,174
40,CW40,166
40,CX40,168
40,CY40,164
40,CZ40,164
40,DA40,163
40,DB40,172
40,DC40,173
40,DD40,183
40,DE40,187
40,DF40,189
40,DG40,184
40,DH40,193
40,DI40,187
40,DJ40,187
40,DL40,4
40,DM40,Andacollo
40,DN40,191
40,DO40,186
40,DP40,189
40,DQ40,190
40,DR40,192
40,DS40,191
40,DT40,188
40,DU40,186
40,DV40,186
40,DW40,184
40,DX40,183
40,DY40,182
40,DZ40,177
40,EA40,171
40,EB40,170
40,EC40,170
40,ED40,169
40,EE40,168
40,EF40,168
40,EG40,167
40,EH40,167
40,EI40,169
40,EJ40,165
40,EK40,164
40,EL40,160
40,EM40,169
40,EN40,172
40,EO40,171
40,EP40,172
40,EQ40,171
40,ER40,169
40,ES40,172
40,ET40,168
40,EU40,168
40,EV40,172
40,EW40,181
40,EX40,181
40,EY40,180
40,EZ40,187
40,FA40,190
40,FB40,187
40,FC40,188
40,FD40,189
40,FE40,200
40,FF40,210
40,FG40,210
40,FH40,218
40,FI40,206
40,FJ40,197
40,FK40,194
40,FL40,175
40,FM40,163
40,FN40,1139
40,FO40,1188
40,FP40,1215
40,FQ40,1211
40,FR40,1234
40,FS40,1254
40,FT40,1270
40,FU40,1248
40,FV40,1251
40,FW40,1268
40,FX40,1291
40,FY40,1318
40,FZ40,1345
40,GA40,1366
40,GB40,1379
40,GC40,1404
40,GD40,1410
40,GE40,1415
40,GF40,1435
40,GG40,1468
40,GH40,1478
40,GI40,1494
40,GJ40,1512
40,GK40,1529
40,GL40,1538
40,GM40,1567
40,GN40,1600
40,GO40,1601
40,GP40,1642
40,GQ40,1647
40,GR40,1647
40,GS40,1674
40,GT40,1680
40,GU40,1714
40,GV40,1727
41,C41,Canela
41,D41,15
41,E41,12
41,F41,12
41,G41,12
41,H41,12
41,I41,12
41,J41,11
41,K41,10
41,L41,10
41,M41,11
41,N41,11
41,O41,10
41,P41,10
41,Q41,9
41,R41,8
41,S41,8
41,T41,9
41,U41,9
41,V41,9
41,W41,8
41,X41,6
41,Y41,6
41,Z41,5
41,AA41,5
41,AB41,5
41,AC41,6
41,AD41,6
41,AE41,6
41,AF41,6
41,AG41,6
41,AH41,6
41,AI41,6
41,AJ41,5
41,AK41,5
41,AL41,5
41,AM41,5
41,AN41,5
41,AO41,5
41,AP41,5
41,AQ41,5
41,AR41,5
41,AS41,7
41,AT41,8
41,AU41,7
41,AV41,7
41,AW41,7
41,AX41,7
41,AY41,7
41,AZ41,7
41,BA41,7
41,BB41,7
41,BC41,7
41,BD41,7
41,BE41,5
41,BF41,7
41,BG41,6
41,BH41,6
41,BI41,6
41,BJ41,6
41,BK41,5
41,BL41,4
41,BM41,4
41,BN41,4
41,BO41,4
41,BP41,4
41,BQ41,5
41,BR41,5
41,BS41,5
41,BT41,5
41,BU41,6
41,BV41,5
41,BW41,4
41,BX41,3
41,BY41,3
41,BZ41,3
41,CA41,3
41,CB41,3
41,CC41,4
41,CD41,4
41,CE41,4
41,CF41,4
41,CG41,4
41,CH41,4
41,CI41,5
41,CJ41,5
41,CK41,5
41,CL41,5
41,CM41,5
41,CN41,5
41,CO41,5
41,CP41,5
41,CQ41,5
41,CR41,5
41,CS41,6
41,CT41,6
41,CU41,6
41,CV41,6
41,CW41,6
41,CX41,7
41,CY41,7
41,CZ41,7
41,DA41,7
41,DB41,6
41,DC41,6
41,DD41,6
41,DE41,6
41,DF41,6
41,DG41,7
41,DH41,8
41,DI41,8
41,DJ41,6
41,DM41,Canela
41,DN41,6
41,DO41,7
41,DP41,6
41,DQ41,8
41,DR41,8
41,DS41,8
41,DT41,8
41,DU41,10
41,DV41,9
41,DW41,9
41,DX41,9
41,DY41,9
41,DZ41,9
41,EA41,10
41,EB41,11
41,EC41,11
41,ED41,11
41,EE41,11
41,EF41,14
41,EG41,15
41,EH41,18
41,EI41,18
41,EJ41,49
41,EK41,50
41,EL41,53
41,EM41,59
41,EN41,71
41,EO41,78
41,EP41,78
41,EQ41,74
41,ER41,71
41,ES41,72
41,ET41,76
41,EU41,81
41,EV41,84
41,EW41,93
41,EX41,88
41,EY41,84
41,EZ41,92
41,FA41,91
41,FB41,90
41,FC41,89
41,FD41,72
41,FE41,152
41,FF41,158
41,FG41,175
41,FH41,413
41,FI41,447
41,FJ41,489
41,FK41,507
41,FL41,543
41,FM41,557
41,FN41,572
41,FO41,583
41,FP41,604
41,FQ41,627
41,FR41,629
41,FS41,642
41,FT41,650
41,FU41,685
41,FV41,699
41,FW41,701
41,FX41,727
41,FY41,747
41,FZ41,783
41,GA41,805
41,GB41,823
41,GC41,849
41,GD41,860
41,GE41,862
41,GF41,891
41,GG41,903
41,GH41,925
41,GI41,938
41,GJ41,953
41,GK41,968
41,GL41,977
41,GM41,1004
41,GN41,1038
41,GO41,1062
41,GP41,1095
41,GQ41,1110
41,GR41,1108
41,GS41,1128
41,GT41,1167
41,GU41,1174
41,GV41,1199
42,C42,Combarbalá
42,D42,123
42,E42,152
42,F42,194
42,G42,196
42,H42,198
42,I42,189
42,J42,182
42,K42,183
42,L42,191
42,M42,196
42,N42,199
42,O42,198
42,P42,197
42,Q42,201
42,R42,199
42,S42,198
42,T42,198
42,U42,204
42,V42,202
42,W42,206
42,X42,208
42,Y42,209
42,Z42,209
42,AA42,211
42,AB42,213
42,AC42,220
42,AD42,226
42,AE42,234
42,AF42,234
42,AG42,234
42,AH42,234
42,AI42,234
42,AJ42,235
42,AK42,235
42,AL42,235
42,AM42,235
42,AN42,235
42,AO42,235
42,AP42,235
42,AQ42,235
42,AR42,235
42,AS42,162
42,AT42,158
42,AU42,160
42,AV42,168
42,AW42,168
42,AX42,168
42,AY42,162
42,AZ42,167
42,BA42,165
42,BB42,162
42,BC42,165
42,BD42,159
42,BE42,172
42,BF42,173
42,BG42,178
42,BH42,186
42,BI42,191
42,BJ42,198
42,BK42,202
42,BL42,203
42,BM42,209
42,BN42,209
42,BO42,210
42,BP42,210
42,BQ42,213
42,BR42,212
42,BS42,292
42,BT42,290
42,BU42,295
42,BV42,286
42,BW42,291
42,BX42,294
42,BY42,294
42,BZ42,294
42,CA42,308
42,CB42,312
42,CC42,321
42,CD42,322
42,CE42,329
42,CF42,342
42,CG42,350
42,CH42,352
42,CI42,359
42,CJ42,361
42,CK42,362
42,CL42,360
42,CM42,362
42,CN42,364
42,CO42,349
42,CP42,343
42,CQ42,348
42,CR42,345
42,CS42,345
42,CT42,345
42,CU42,347
42,CV42,356
42,CW42,358
42,CX42,354
42,CY42,355
42,CZ42,353
42,DA42,353
42,DB42,347
42,DC42,341
42,DD42,340
42,DE42,346
42,DF42,346
42,DG42,341
42,DH42,359
42,DI42,348
42,DJ42,342
42,DM42,Combarbalá
42,DN42,344
42,DO42,342
42,DP42,343
42,DQ42,342
42,DR42,337
42,DS42,339
42,DT42,335
42,DU42,336
42,DV42,337
42,DW42,338
42,DX42,337
42,DY42,337
42,DZ42,332
42,EA42,323
42,EB42,313
42,EC42,311
42,ED42,312
42,EE42,313
42,EF42,334
42,EG42,335
42,EH42,343
42,EI42,344
42,EJ42,326
42,EK42,329
42,EL42,324
42,EM42,347
42,EN42,359
42,EO42,367
42,EP42,373
42,EQ42,371
42,ER42,371
42,ES42,373
42,ET42,369
42,EU42,365
42,EV42,362
42,EW42,365
42,EX42,361
42,EY42,354
42,EZ42,367
42,FA42,361
42,FB42,353
42,FC42,348
42,FD42,352
42,FE42,359
42,FF42,353
42,FG42,352
42,FH42,904
42,FI42,909
42,FJ42,913
42,FK42,933
42,FL42,1016
42,FM42,993
42,FN42,1017
42,FO42,1050
42,FP42,1074
42,FQ42,1073
42,FR42,1076
42,FS42,1094
42,FT42,1069
42,FU42,1068
42,FV42,1076
42,FW42,1083
42,FX42,1094
42,FY42,1103
42,FZ42,1159
42,GA42,1200
42,GB42,1229
42,GC42,1263
42,GD42,1279
42,GE42,1309
42,GF42,1323
42,GG42,1335
42,GH42,1329
42,GI42,1342
42,GJ42,1345
42,GK42,1340
42,GL42,1359
42,GM42,1370
42,GN42,1373
42,GO42,1374
42,GP42,1391
42,GQ42,1402
42,GR42,1395
42,GS42,1418
42,GT42,1438
42,GU42,1455
42,GV42,1469
43,C43,Coquimbo
43,D43,9612
43,E43,10644
43,F43,17141
43,G43,17624
43,H43,17845
43,I43,18338
43,J43,18879
43,K43,19509
43,L43,18900
43,M43,19368
43,N43,19815
43,O43,20106
43,P43,19081
43,Q43,19417
43,R43,19356
43,S43,19656
43,T43,19720
43,U43,20040
43,V43,20432
43,W43,20633
43,X43,20784
43,Y43,21166
43,Z43,21441
43,AA43,21615
43,AB43,21777
43,AC43,21830
43,AD43,21684
43,AE43,21365
43,AF43,21065
43,AG43,21043
43,AH43,21600
43,AI43,22096
43,AJ43,21784
43,AK43,22027
43,AL43,22670
43,AM43,22649
43,AN43,22628
43,AO43,22778
43,AP43,22895
43,AQ43,23141
43,AR43,23311
43,AS43,24023
43,AT43,24199
43,AU43,24740
43,AV43,24583
43,AW43,24688
43,AX43,24243
43,AY43,24182
43,AZ43,24313
43,BA43,24393
43,BB43,24696
43,BC43,24786
43,BD43,24639
43,BE43,25308
43,BF43,25581
43,BG43,25634
43,BH43,25953
43,BI43,26270
43,BJ43,26648
43,BK43,26947
43,BL43,27328
43,BM43,27600
43,BN43,27647
43,BO43,28113
43,BP43,28006
43,BQ43,28640
43,BR43,29218
43,BS43,29675
43,BT43,29832
43,BU43,30231
43,BV43,30707
43,BW43,30993
43,BX43,31159
43,BY43,31405
43,BZ43,31554
43,CA43,31748
43,CB43,32032
43,CC43,32395
43,CD43,32870
43,CE43,33198
43,CF43,33381
43,CG43,33610
43,CH43,34091
43,CI43,34452
43,CJ43,34623
43,CK43,35085
43,CL43,35308
43,CM43,35572
43,CN43,35864
43,CO43,36192
43,CP43,36497
43,CQ43,36748
43,CR43,36985
43,CS43,37635
43,CT43,38081
43,CU43,38446
43,CV43,38456
43,CW43,38425
43,CX43,38863
43,CY43,39272
43,CZ43,39313
43,DA43,39528
43,DB43,39489
43,DC43,39459
43,DD43,39760
43,DE43,40370
43,DF43,40987
43,DG43,40213
43,DH43,41422
43,DI43,42305
43,DJ43,43056
43,DM43,Coquimbo
43,DN43,44000
43,DO43,44310
43,DP43,44866
43,DQ43,45093
43,DR43,45316
43,DS43,45719
43,DT43,45720
43,DU43,45814
43,DV43,45567
43,DW43,45528
43,DX43,45574
43,DY43,45613
43,DZ43,46004
43,EA43,46133
43,EB43,46785
43,EC43,47788
43,ED43,48546
43,EE43,48886
43,EF43,49142
43,EG43,49514
43,EH43,49921
43,EI43,50747
43,EJ43,57937
43,EK43,58461
43,EL43,59096
43,EM43,59836
43,EN43,60918
43,EO43,61906
43,EP43,63891
43,EQ43,64245
43,ER43,64860
43,ES43,64536
43,ET43,65088
43,EU43,65588
43,EV43,65356
43,EW43,66205
43,EX43,66309
43,EY43,66396
43,EZ43,67460
43,FA43,67745
43,FB43,67793
43,FC43,67643
43,FD43,67782
43,FE43,68501
43,FF43,68537
43,FG43,68823
43,FH43,69328
43,FI43,68153
43,FJ43,68388
43,FK43,69426
43,FL43,68883
43,FM43,69927
43,FN43,70181
43,FO43,70276
43,FP43,69770
43,FQ43,70707
43,FR43,70646
43,FS43,70494
43,FT43,70486
43,FU43,70879
43,FV43,71459
43,FW43,71663
43,FX43,71727
43,FY43,71943
43,FZ43,72003
43,GA43,72110
43,GB43,72247
43,GC43,72759
43,GD43,72449
43,GE43,72676
43,GF43,72471
43,GG43,73383
43,GH43,73147
43,GI43,73852
43,GJ43,73586
43,GK43,73617
43,GL43,73469
43,GM43,73202
43,GN43,73014
43,GO43,73379
43,GP43,73358
43,GQ43,73726
43,GR43,73663
43,GS43,74170
43,GT43,75362
43,GU43,75670
43,GV43,75274
44,C44,Illapel
44,D44,869
44,E44,963
44,F44,1066
44,G44,1061
44,H44,1058
44,I44,1074
44,J44,1087
44,K44,1087
44,L44,1101
44,M44,1115
44,N44,1113
44,O44,1109
44,P44,1104
44,Q44,1091
44,R44,1083
44,S44,1067
44,T44,1065
44,U44,1056
44,V44,1055
44,W44,1065
44,X44,1076
44,Y44,1104
44,Z44,1129
44,AA44,1143
44,AB44,1164
44,AC44,1183
44,AD44,1196
44,AE44,1143
44,AF44,1144
44,AG44,1150
44,AH44,1154
44,AI44,1162
44,AJ44,1173
44,AK44,1184
44,AL44,1195
44,AM44,1199
44,AN44,1208
44,AO44,1211
44,AP44,1211
44,AQ44,1210
44,AR44,1207
44,AS44,1251
44,AT44,1212
44,AU44,1223
44,AV44,1238
44,AW44,1250
44,AX44,1253
44,AY44,1248
44,AZ44,1262
44,BA44,1262
44,BB44,1255
44,BC44,1251
44,BD44,1235
44,BE44,1249
44,BF44,1240
44,BG44,1231
44,BH44,1220
44,BI44,1236
44,BJ44,1247
44,BK44,1258
44,BL44,1271
44,BM44,1280
44,BN44,1282
44,BO44,1279
44,BP44,1276
44,BQ44,1266
44,BR44,1277
44,BS44,1285
44,BT44,1269
44,BU44,1298
44,BV44,1272
44,BW44,1276
44,BX44,1257
44,BY44,1256
44,BZ44,1251
44,CA44,1254
44,CB44,1249
44,CC44,1249
44,CD44,1243
44,CE44,1239
44,CF44,1237
44,CG44,1231
44,CH44,1230
44,CI44,1231
44,CJ44,1257
44,CK44,1254
44,CL44,1269
44,CM44,1274
44,CN44,1284
44,CO44,1284
44,CP44,1304
44,CQ44,1310
44,CR44,1326
44,CS44,1341
44,CT44,1346
44,CU44,1349
44,CV44,1382
44,CW44,1380
44,CX44,1381
44,CY44,1379
44,CZ44,1364
44,DA44,1371
44,DB44,1377
44,DC44,1367
44,DD44,1367
44,DE44,1369
44,DF44,1362
44,DG44,1331
44,DH44,1377
44,DI44,1364
44,DJ44,1335
44,DM44,Illapel
44,DN44,1328
44,DO44,1327
44,DP44,1318
44,DQ44,1311
44,DR44,1295
44,DS44,1307
44,DT44,1406
44,DU44,1408
44,DV44,1475
44,DW44,1502
44,DX44,1500
44,DY44,1531
44,DZ44,1527
44,EA44,1560
44,EB44,1561
44,EC44,1569
44,ED44,1567
44,EE44,1605
44,EF44,1624
44,EG44,1616
44,EH44,1630
44,EI44,1675
44,EJ44,1809
44,EK44,1805
44,EL44,1794
44,EM44,1816
44,EN44,1865
44,EO44,1908
44,EP44,1912
44,EQ44,1907
44,ER44,1905
44,ES44,1900
44,ET44,2504
44,EU44,2396
44,EV44,2367
44,EW44,3124
44,EX44,3197
44,EY44,3045
44,EZ44,3206
44,FA44,3343
44,FB44,3447
44,FC44,3498
44,FD44,3427
44,FE44,3563
44,FF44,3751
44,FG44,4084
44,FH44,4257
44,FI44,4171
44,FJ44,4114
44,FK44,4092
44,FL44,4200
44,FM44,4177
44,FN44,4148
44,FO44,4178
44,FP44,4172
44,FQ44,4321
44,FR44,4351
44,FS44,4390
44,FT44,4384
44,FU44,4377
44,FV44,4410
44,FW44,4465
44,FX44,4524
44,FY44,4590
44,FZ44,4672
44,GA44,4743
44,GB44,4773
44,GC44,4843
44,GD44,4831
44,GE44,4838
44,GF44,4887
44,GG44,4921
44,GH44,4918
44,GI44,4945
44,GJ44,4972
44,GK44,5015
44,GL44,5037
44,GM44,5124
44,GN44,5142
44,GO44,5166
