period,year,month,series_group,indicator,value,unit,source_sheet,source_row
2020-01,2020,1,mobile_traffic,mobile_traffic_uplink_tb,14323.55722,TB,9.1.TRAF_SENT,42
2020-01,2020,1,mobile_traffic,mobile_traffic_total_tb,206241.374679,TB,9.1.TRAF_SENT,42
2020-02,2020,2,mobile_traffic,mobile_traffic_downlink_tb,189551.963127,TB,9.1.TRAF_SENT,43
2020-02,2020,2,mobile_traffic,mobile_traffic_uplink_tb,13977.922708,TB,9.1.TRAF_SENT,43
2020-02,2020,2,mobile_traffic,mobile_traffic_total_tb,203529.885834,TB,9.1.TRAF_SENT,43
2020-03,2020,3,mobile_traffic,mobile_traffic_downlink_tb,221093.503306,TB,9.1.TRAF_SENT,44
2020-03,2020,3,mobile_traffic,mobile_traffic_uplink_tb,16746.709003,TB,9.1.TRAF_SENT,44
2020-03,2020,3,mobile_traffic,mobile_traffic_total_tb,237840.21231,TB,9.1.TRAF_SENT,44
2020-04,2020,4,mobile_traffic,mobile_traffic_downlink_tb,226049.097699,TB,9.1.TRAF_SENT,45
2020-04,2020,4,mobile_traffic,mobile_traffic_uplink_tb,18821.222597,TB,9.1.TRAF_SENT,45
2020-04,2020,4,mobile_traffic,mobile_traffic_total_tb,244870.320296,TB,9.1.TRAF_SENT,45
2020-05,2020,5,mobile_traffic,mobile_traffic_downlink_tb,223567.947125,TB,9.1.TRAF_SENT,46
2020-05,2020,5,mobile_traffic,mobile_traffic_uplink_tb,19322.251074,TB,9.1.TRAF_SENT,46
2020-05,2020,5,mobile_traffic,mobile_traffic_total_tb,242890.198199,TB,9.1.TRAF_SENT,46
2020-06,2020,6,mobile_traffic,mobile_traffic_downlink_tb,220832.93912,TB,9.1.TRAF_SENT,47
2020-06,2020,6,mobile_traffic,mobile_traffic_uplink_tb,19459.257713,TB,9.1.TRAF_SENT,47
2020-06,2020,6,mobile_traffic,mobile_traffic_total_tb,240292.196833,TB,9.1.TRAF_SENT,47
2020-07,2020,7,mobile_traffic,mobile_traffic_downlink_tb,228745.975793,TB,9.1.TRAF_SENT,48
2020-07,2020,7,mobile_traffic,mobile_traffic_uplink_tb,19748.217242,TB,9.1.TRAF_SENT,48
2020-07,2020,7,mobile_traffic,mobile_traffic_total_tb,248494.193034,TB,9.1.TRAF_SENT,48
2020-08,2020,8,mobile_traffic,mobile_traffic_downlink_tb,231942.488399,TB,9.1.TRAF_SENT,49
2020-08,2020,8,mobile_traffic,mobile_traffic_uplink_tb,20275.030378,TB,9.1.TRAF_SENT,49
2020-08,2020,8,mobile_traffic,mobile_traffic_total_tb,252217.518778,TB,9.1.TRAF_SENT,49
2020-09,2020,9,mobile_traffic,mobile_traffic_downlink_tb,231348.286145,TB,9.1.TRAF_SENT,50
2020-09,2020,9,mobile_traffic,mobile_traffic_uplink_tb,19841.442415,TB,9.1.TRAF_SENT,50
2020-09,2020,9,mobile_traffic,mobile_traffic_total_tb,251189.72856,TB,9.1.TRAF_SENT,50
2020-10,2020,10,mobile_traffic,mobile_traffic_downlink_tb,241596.699277,TB,9.1.TRAF_SENT,51
2020-10,2020,10,mobile_traffic,mobile_traffic_uplink_tb,20608.424639,TB,9.1.TRAF_SENT,51
2020-10,2020,10,mobile_traffic,mobile_traffic_total_tb,262205.123916,TB,9.1.TRAF_SENT,51
2020-11,2020,11,mobile_traffic,mobile_traffic_downlink_tb,243127.411266,TB,9.1.TRAF_SENT,52
2020-11,2020,11,mobile_traffic,mobile_traffic_uplink_tb,19917.731418,TB,9.1.TRAF_SENT,52
2020-11,2020,11,mobile_traffic,mobile_traffic_total_tb,263045.142684,TB,9.1.TRAF_SENT,52
2020-12,2020,12,mobile_traffic,mobile_traffic_downlink_tb,254887.626445,TB,9.1.TRAF_SENT,53
2020-12,2020,12,mobile_traffic,mobile_traffic_uplink_tb,20007.08629,TB,9.1.TRAF_SENT,53
2020-12,2020,12,mobile_traffic,mobile_traffic_total_tb,274894.712735,TB,9.1.TRAF_SENT,53
2021-01,2021,1,mobile_traffic,mobile_traffic_downlink_tb,258892.252095,TB,9.1.TRAF_SENT,54
2021-01,2021,1,mobile_traffic,mobile_traffic_uplink_tb,20366.977766,TB,9.1.TRAF_SENT,54
2021-01,2021,1,mobile_traffic,mobile_traffic_total_tb,279259.229861,TB,9.1.TRAF_SENT,54
2021-02,2021,2,mobile_traffic,mobile_traffic_downlink_tb,243708.603931,TB,9.1.TRAF_SENT,55
2021-02,2021,2,mobile_traffic,mobile_traffic_uplink_tb,18886.600752,TB,9.1.TRAF_SENT,55
2021-02,2021,2,mobile_traffic,mobile_traffic_total_tb,262595.204683,TB,9.1.TRAF_SENT,55
2021-03,2021,3,mobile_traffic,mobile_traffic_downlink_tb,279321.437382,TB,9.1.TRAF_SENT,56
2021-03,2021,3,mobile_traffic,mobile_traffic_uplink_tb,22200.020304,TB,9.1.TRAF_SENT,56
2021-03,2021,3,mobile_traffic,mobile_traffic_total_tb,301521.457686,TB,9.1.TRAF_SENT,56
2021-04,2021,4,mobile_traffic,mobile_traffic_downlink_tb,288773.726378,TB,9.1.TRAF_SENT,57
2021-04,2021,4,mobile_traffic,mobile_traffic_uplink_tb,23584.044573,TB,9.1.TRAF_SENT,57
2021-04,2021,4,mobile_traffic,mobile_traffic_total_tb,312357.770951,TB,9.1.TRAF_SENT,57
2021-05,2021,5,mobile_traffic,mobile_traffic_downlink_tb,293480.145144,TB,9.1.TRAF_SENT,58
2021-05,2021,5,mobile_traffic,mobile_traffic_uplink_tb,23451.120658,TB,9.1.TRAF_SENT,58
2021-05,2021,5,mobile_traffic,mobile_traffic_total_tb,316931.265803,TB,9.1.TRAF_SENT,58
2021-06,2021,6,mobile_traffic,mobile_traffic_downlink_tb,293069.012001,TB,9.1.TRAF_SENT,59
2021-06,2021,6,mobile_traffic,mobile_traffic_uplink_tb,22768.069665,TB,9.1.TRAF_SENT,59
2021-06,2021,6,mobile_traffic,mobile_traffic_total_tb,315837.081666,TB,9.1.TRAF_SENT,59
2021-07,2021,7,mobile_traffic,mobile_traffic_downlink_tb,307662.272895,TB,9.1.TRAF_SENT,60
2021-07,2021,7,mobile_traffic,mobile_traffic_uplink_tb,23101.136771,TB,9.1.TRAF_SENT,60
2021-07,2021,7,mobile_traffic,mobile_traffic_total_tb,330763.409666,TB,9.1.TRAF_SENT,60
2021-08,2021,8,mobile_traffic,mobile_traffic_downlink_tb,307499.817338,TB,9.1.TRAF_SENT,61
2021-08,2021,8,mobile_traffic,mobile_traffic_uplink_tb,23475.003051,TB,9.1.TRAF_SENT,61
2021-08,2021,8,mobile_traffic,mobile_traffic_total_tb,330974.820389,TB,9.1.TRAF_SENT,61
2021-09,2021,9,mobile_traffic,mobile_traffic_downlink_tb,309040.251663,TB,9.1.TRAF_SENT,62
2021-09,2021,9,mobile_traffic,mobile_traffic_uplink_tb,23275.43036,TB,9.1.TRAF_SENT,62
2021-09,2021,9,mobile_traffic,mobile_traffic_total_tb,332315.682023,TB,9.1.TRAF_SENT,62
2021-10,2021,10,mobile_traffic,mobile_traffic_downlink_tb,328204.73332,TB,9.1.TRAF_SENT,63
2021-10,2021,10,mobile_traffic,mobile_traffic_uplink_tb,24531.868379,TB,9.1.TRAF_SENT,63
2021-10,2021,10,mobile_traffic,mobile_traffic_total_tb,352736.601699,TB,9.1.TRAF_SENT,63
2021-11,2021,11,mobile_traffic,mobile_traffic_downlink_tb,320532.975697,TB,9.1.TRAF_SENT,64
2021-11,2021,11,mobile_traffic,mobile_traffic_uplink_tb,24188.841137,TB,9.1.TRAF_SENT,64
2021-11,2021,11,mobile_traffic,mobile_traffic_total_tb,344721.816834,TB,9.1.TRAF_SENT,64
2021-12,2021,12,mobile_traffic,mobile_traffic_downlink_tb,334596.283152,TB,9.1.TRAF_SENT,65
2021-12,2021,12,mobile_traffic,mobile_traffic_uplink_tb,24667.612982,TB,9.1.TRAF_SENT,65
2021-12,2021,12,mobile_traffic,mobile_traffic_total_tb,359263.896134,TB,9.1.TRAF_SENT,65
2022-01,2022,1,mobile_traffic,mobile_traffic_downlink_tb,344128.386497,TB,9.1.TRAF_SENT,66
2022-01,2022,1,mobile_traffic,mobile_traffic_uplink_tb,24927.851282,TB,9.1.TRAF_SENT,66
2022-01,2022,1,mobile_traffic,mobile_traffic_total_tb,369056.237779,TB,9.1.TRAF_SENT,66
2022-02,2022,2,mobile_traffic,mobile_traffic_downlink_tb,328825.984396,TB,9.1.TRAF_SENT,67
2022-02,2022,2,mobile_traffic,mobile_traffic_uplink_tb,23539.565607,TB,9.1.TRAF_SENT,67
2022-02,2022,2,mobile_traffic,mobile_traffic_total_tb,352365.550003,TB,9.1.TRAF_SENT,67
2022-03,2022,3,mobile_traffic,mobile_traffic_downlink_tb,357816.168244,TB,9.1.TRAF_SENT,68
2022-03,2022,3,mobile_traffic,mobile_traffic_uplink_tb,25731.209013,TB,9.1.TRAF_SENT,68
2022-03,2022,3,mobile_traffic,mobile_traffic_total_tb,383547.377256,TB,9.1.TRAF_SENT,68
2022-04,2022,4,mobile_traffic,mobile_traffic_downlink_tb,346084.679543,TB,9.1.TRAF_SENT,69
2022-04,2022,4,mobile_traffic,mobile_traffic_uplink_tb,24763.957152,TB,9.1.TRAF_SENT,69
2022-04,2022,4,mobile_traffic,mobile_traffic_total_tb,370848.636696,TB,9.1.TRAF_SENT,69
2022-05,2022,5,mobile_traffic,mobile_traffic_downlink_tb,378884.596922,TB,9.1.TRAF_SENT,70
2022-05,2022,5,mobile_traffic,mobile_traffic_uplink_tb,25993.697867,TB,9.1.TRAF_SENT,70
2022-05,2022,5,mobile_traffic,mobile_traffic_total_tb,404878.294789,TB,9.1.TRAF_SENT,70
2022-06,2022,6,mobile_traffic,mobile_traffic_downlink_tb,380953.70111,TB,9.1.TRAF_SENT,71
2022-06,2022,6,mobile_traffic,mobile_traffic_uplink_tb,26353.306725,TB,9.1.TRAF_SENT,71
2022-06,2022,6,mobile_traffic,mobile_traffic_total_tb,407307.007835,TB,9.1.TRAF_SENT,71
2022-07,2022,7,mobile_traffic,mobile_traffic_downlink_tb,408650.422241,TB,9.1.TRAF_SENT,72
2022-07,2022,7,mobile_traffic,mobile_traffic_uplink_tb,28209.34793,TB,9.1.TRAF_SENT,72
2022-07,2022,7,mobile_traffic,mobile_traffic_total_tb,436859.77017,TB,9.1.TRAF_SENT,72
2022-08,2022,8,mobile_traffic,mobile_traffic_downlink_tb,406130.618798,TB,9.1.TRAF_SENT,73
2022-08,2022,8,mobile_traffic,mobile_traffic_uplink_tb,28073.913062,TB,9.1.TRAF_SENT,73
2022-08,2022,8,mobile_traffic,mobile_traffic_total_tb,434204.53186,TB,9.1.TRAF_SENT,73
2022-09,2022,9,mobile_traffic,mobile_traffic_downlink_tb,400664.133598,TB,9.1.TRAF_SENT,74
2022-09,2022,9,mobile_traffic,mobile_traffic_uplink_tb,26817.10875,TB,9.1.TRAF_SENT,74
2022-09,2022,9,mobile_traffic,mobile_traffic_total_tb,427481.242348,TB,9.1.TRAF_SENT,74
2022-10,2022,10,mobile_traffic,mobile_traffic_downlink_tb,425010.170027,TB,9.1.TRAF_SENT,75
2022-10,2022,10,mobile_traffic,mobile_traffic_uplink_tb,28745.255099,TB,9.1.TRAF_SENT,75
2022-10,2022,10,mobile_traffic,mobile_traffic_total_tb,453755.425126,TB,9.1.TRAF_SENT,75
2022-11,2022,11,mobile_traffic,mobile_traffic_downlink_tb,418435.352979,TB,9.1.TRAF_SENT,76
2022-11,2022,11,mobile_traffic,mobile_traffic_uplink_tb,28026.398048,TB,9.1.TRAF_SENT,76
2022-11,2022,11,mobile_traffic,mobile_traffic_total_tb,446461.751026,TB,9.1.TRAF_SENT,76
2022-12,2022,12,mobile_traffic,mobile_traffic_downlink_tb,435965.15312,TB,9.1.TRAF_SENT,77
2022-12,2022,12,mobile_traffic,mobile_traffic_uplink_tb,28853.630761,TB,9.1.TRAF_SENT,77
2022-12,2022,12,mobile_traffic,mobile_traffic_total_tb,464818.783881,TB,9.1.TRAF_SENT,77
2023-01,2023,1,mobile_traffic,mobile_traffic_downlink_tb,469473.996004,TB,9.1.TRAF_SENT,78
2023-01,2023,1,mobile_traffic,mobile_traffic_uplink_tb,30779.134036,TB,9.1.TRAF_SENT,78
2023-01,2023,1,mobile_traffic,mobile_traffic_total_tb,500253.13004,TB,9.1.TRAF_SENT,78
2023-02,2023,2,mobile_traffic,mobile_traffic_downlink_tb,431061.178031,TB,9.1.TRAF_SENT,79
2023-02,2023,2,mobile_traffic,mobile_traffic_uplink_tb,28225.127072,TB,9.1.TRAF_SENT,79
2023-02,2023,2,mobile_traffic,mobile_traffic_total_tb,459286.305103,TB,9.1.TRAF_SENT,79
2023-03,2023,3,mobile_traffic,mobile_traffic_downlink_tb,461762.928032,TB,9.1.TRAF_SENT,80
2023-03,2023,3,mobile_traffic,mobile_traffic_uplink_tb,30016.986004,TB,9.1.TRAF_SENT,80
2023-03,2023,3,mobile_traffic,mobile_traffic_total_tb,491779.914036,TB,9.1.TRAF_SENT,80
2023-04,2023,4,mobile_traffic,mobile_traffic_downlink_tb,444953.994167,TB,9.1.TRAF_SENT,81
2023-04,2023,4,mobile_traffic,mobile_traffic_uplink_tb,28860.52448,TB,9.1.TRAF_SENT,81
2023-04,2023,4,mobile_traffic,mobile_traffic_total_tb,473814.518648,TB,9.1.TRAF_SENT,81
2023-05,2023,5,mobile_traffic,mobile_traffic_downlink_tb,466267.824407,TB,9.1.TRAF_SENT,82
2023-05,2023,5,mobile_traffic,mobile_traffic_uplink_tb,30295.838686,TB,9.1.TRAF_SENT,82
2023-05,2023,5,mobile_traffic,mobile_traffic_total_tb,496563.663094,TB,9.1.TRAF_SENT,82
2023-06,2023,6,mobile_traffic,mobile_traffic_downlink_tb,462681.134835,TB,9.1.TRAF_SENT,83
2023-06,2023,6,mobile_traffic,mobile_traffic_uplink_tb,29787.719149,TB,9.1.TRAF_SENT,83
2023-06,2023,6,mobile_traffic,mobile_traffic_total_tb,492468.853983,TB,9.1.TRAF_SENT,83
2023-07,2023,7,mobile_traffic,mobile_traffic_downlink_tb,488090.003187,TB,9.1.TRAF_SENT,84
2023-07,2023,7,mobile_traffic,mobile_traffic_uplink_tb,31653.027796,TB,9.1.TRAF_SENT,84
2023-07,2023,7,mobile_traffic,mobile_traffic_total_tb,519743.030983,TB,9.1.TRAF_SENT,84
2023-08,2023,8,mobile_traffic,mobile_traffic_downlink_tb,484045.822053,TB,9.1.TRAF_SENT,85
2023-08,2023,8,mobile_traffic,mobile_traffic_uplink_tb,31797.0598,TB,9.1.TRAF_SENT,85
2023-08,2023,8,mobile_traffic,mobile_traffic_total_tb,515842.881853,TB,9.1.TRAF_SENT,85
2023-09,2023,9,mobile_traffic,mobile_traffic_downlink_tb,468747.629289,TB,9.1.TRAF_SENT,86
2023-09,2023,9,mobile_traffic,mobile_traffic_uplink_tb,31196.476839,TB,9.1.TRAF_SENT,86
2023-09,2023,9,mobile_traffic,mobile_traffic_total_tb,499944.106127,TB,9.1.TRAF_SENT,86
2023-10,2023,10,mobile_traffic,mobile_traffic_downlink_tb,480790.243873,TB,9.1.TRAF_SENT,87
2023-10,2023,10,mobile_traffic,mobile_traffic_uplink_tb,32095.91208,TB,9.1.TRAF_SENT,87
2023-10,2023,10,mobile_traffic,mobile_traffic_total_tb,512886.155953,TB,9.1.TRAF_SENT,87
2023-11,2023,11,mobile_traffic,mobile_traffic_downlink_tb,466544.158126,TB,9.1.TRAF_SENT,88
2023-11,2023,11,mobile_traffic,mobile_traffic_uplink_tb,30842.850403,TB,9.1.TRAF_SENT,88
2023-11,2023,11,mobile_traffic,mobile_traffic_total_tb,497387.008529,TB,9.1.TRAF_SENT,88
2023-12,2023,12,mobile_traffic,mobile_traffic_downlink_tb,488305.212074,TB,9.1.TRAF_SENT,89
2023-12,2023,12,mobile_traffic,mobile_traffic_uplink_tb,32262.272723,TB,9.1.TRAF_SENT,89
2023-12,2023,12,mobile_traffic,mobile_traffic_total_tb,520567.484797,TB,9.1.TRAF_SENT,89
2024-01,2024,1,mobile_traffic,mobile_traffic_downlink_tb,509612.063118,TB,9.1.TRAF_SENT,90
2024-01,2024,1,mobile_traffic,mobile_traffic_uplink_tb,35878.567025,TB,9.1.TRAF_SENT,90
2024-01,2024,1,mobile_traffic,mobile_traffic_total_tb,545490.630143,TB,9.1.TRAF_SENT,90
2024-02,2024,2,mobile_traffic,mobile_traffic_downlink_tb,492868.687618,TB,9.1.TRAF_SENT,91
2024-02,2024,2,mobile_traffic,mobile_traffic_uplink_tb,34392.070281,TB,9.1.TRAF_SENT,91
2024-02,2024,2,mobile_traffic,mobile_traffic_total_tb,527260.757899,TB,9.1.TRAF_SENT,91
2024-03,2024,3,mobile_traffic,mobile_traffic_downlink_tb,516440.664623,TB,9.1.TRAF_SENT,92
2024-03,2024,3,mobile_traffic,mobile_traffic_uplink_tb,35926.825324,TB,9.1.TRAF_SENT,92
2024-03,2024,3,mobile_traffic,mobile_traffic_total_tb,552367.489946,TB,9.1.TRAF_SENT,92
2024-04,2024,4,mobile_traffic,mobile_traffic_downlink_tb,472146.791991,TB,9.1.TRAF_SENT,93
2024-04,2024,4,mobile_traffic,mobile_traffic_uplink_tb,33405.540029,TB,9.1.TRAF_SENT,93
2024-04,2024,4,mobile_traffic,mobile_traffic_total_tb,505552.33202,TB,9.1.TRAF_SENT,93
2024-05,2024,5,mobile_traffic,mobile_traffic_downlink_tb,520681.134412,TB,9.1.TRAF_SENT,94
2024-05,2024,5,mobile_traffic,mobile_traffic_uplink_tb,36477.352946,TB,9.1.TRAF_SENT,94
2024-05,2024,5,mobile_traffic,mobile_traffic_total_tb,557158.487358,TB,9.1.TRAF_SENT,94
2024-06,2024,6,mobile_traffic,mobile_traffic_downlink_tb,503438.291589,TB,9.1.TRAF_SENT,95
2024-06,2024,6,mobile_traffic,mobile_traffic_uplink_tb,36060.0988,TB,9.1.TRAF_SENT,95
2024-06,2024,6,mobile_traffic,mobile_traffic_total_tb,539498.390389,TB,9.1.TRAF_SENT,95
2024-07,2024,7,mobile_traffic,mobile_traffic_downlink_tb,515086.722725,TB,9.1.TRAF_SENT,96
2024-07,2024,7,mobile_traffic,mobile_traffic_uplink_tb,37446.996587,TB,9.1.TRAF_SENT,96
2024-07,2024,7,mobile_traffic,mobile_traffic_total_tb,552533.719311,TB,9.1.TRAF_SENT,96
2024-08,2024,8,mobile_traffic,mobile_traffic_downlink_tb,502413.115832,TB,9.1.TRAF_SENT,97
2024-08,2024,8,mobile_traffic,mobile_traffic_uplink_tb,37505.7125,TB,9.1.TRAF_SENT,97
2024-08,2024,8,mobile_traffic,mobile_traffic_total_tb,539918.828332,TB,9.1.TRAF_SENT,97
2024-09,2024,9,mobile_traffic,mobile_traffic_downlink_tb,501432.158148,TB,9.1.TRAF_SENT,98
2024-09,2024,9,mobile_traffic,mobile_traffic_uplink_tb,37264.852944,TB,9.1.TRAF_SENT,98
2024-09,2024,9,mobile_traffic,mobile_traffic_total_tb,538697.011092,TB,9.1.TRAF_SENT,98
2024-10,2024,10,mobile_traffic,mobile_traffic_downlink_tb,521630.223124,TB,9.1.TRAF_SENT,99
2024-10,2024,10,mobile_traffic,mobile_traffic_uplink_tb,40154.094537,TB,9.1.TRAF_SENT,99
2024-10,2024,10,mobile_traffic,mobile_traffic_total_tb,561784.317661,TB,9.1.TRAF_SENT,99
2024-11,2024,11,mobile_traffic,mobile_traffic_downlink_tb,490134.850871,TB,9.1.TRAF_SENT,100
2024-11,2024,11,mobile_traffic,mobile_traffic_uplink_tb,38658.575386,TB,9.1.TRAF_SENT,100
2024-11,2024,11,mobile_traffic,mobile_traffic_total_tb,528793.426257,TB,9.1.TRAF_SENT,100
2024-12,2024,12,mobile_traffic,mobile_traffic_downlink_tb,499728.668479,TB,9.1.TRAF_SENT,101
2024-12,2024,12,mobile_traffic,mobile_traffic_uplink_tb,40859.501417,TB,9.1.TRAF_SENT,101
2024-12,2024,12,mobile_traffic,mobile_traffic_total_tb,540588.169896,TB,9.1.TRAF_SENT,101
2025-01,2025,1,mobile_traffic,mobile_traffic_downlink_tb,518480.983343,TB,9.1.TRAF_SENT,102
2025-01,2025,1,mobile_traffic,mobile_traffic_uplink_tb,41726.250212,TB,9.1.TRAF_SENT,102
2025-01,2025,1,mobile_traffic,mobile_traffic_total_tb,560207.233555,TB,9.1.TRAF_SENT,102
2025-02,2025,2,mobile_traffic,mobile_traffic_downlink_tb,483141.531235,TB,9.1.TRAF_SENT,103
2025-02,2025,2,mobile_traffic,mobile_traffic_uplink_tb,39353.123478,TB,9.1.TRAF_SENT,103
2025-02,2025,2,mobile_traffic,mobile_traffic_total_tb,522494.654713,TB,9.1.TRAF_SENT,103
2025-03,2025,3,mobile_traffic,mobile_traffic_downlink_tb,521123.761061,TB,9.1.TRAF_SENT,104
2025-03,2025,3,mobile_traffic,mobile_traffic_uplink_tb,41856.289257,TB,9.1.TRAF_SENT,104
2025-03,2025,3,mobile_traffic,mobile_traffic_total_tb,562980.050318,TB,9.1.TRAF_SENT,104
2025-04,2025,4,mobile_traffic,mobile_traffic_downlink_tb,514965.578653,TB,9.1.TRAF_SENT,105
2025-04,2025,4,mobile_traffic,mobile_traffic_uplink_tb,41799.660641,TB,9.1.TRAF_SENT,105
2025-04,2025,4,mobile_traffic,mobile_traffic_total_tb,556765.239295,TB,9.1.TRAF_SENT,105
2025-05,2025,5,mobile_traffic,mobile_traffic_downlink_tb,568672.363233,TB,9.1.TRAF_SENT,106
2025-05,2025,5,mobile_traffic,mobile_traffic_uplink_tb,46933.284028,TB,9.1.TRAF_SENT,106
2025-05,2025,5,mobile_traffic,mobile_traffic_total_tb,615605.64726,TB,9.1.TRAF_SENT,106
2025-06,2025,6,mobile_traffic,mobile_traffic_downlink_tb,558904.831774,TB,9.1.TRAF_SENT,107
2025-06,2025,6,mobile_traffic,mobile_traffic_uplink_tb,46040.974485,TB,9.1.TRAF_SENT,107
2025-06,2025,6,mobile_traffic,mobile_traffic_total_tb,604945.806259,TB,9.1.TRAF_SENT,107
2025-07,2025,7,mobile_traffic,mobile_traffic_downlink_tb,573994.636642,TB,9.1.TRAF_SENT,108
2025-07,2025,7,mobile_traffic,mobile_traffic_uplink_tb,49225.393578,TB,9.1.TRAF_SENT,108
2025-07,2025,7,mobile_traffic,mobile_traffic_total_tb,623220.03022,TB,9.1.TRAF_SENT,108
2025-08,2025,8,mobile_traffic,mobile_traffic_downlink_tb,570982.607011,TB,9.1.TRAF_SENT,109
2025-08,2025,8,mobile_traffic,mobile_traffic_uplink_tb,50167.485675,TB,9.1.TRAF_SENT,109
2025-08,2025,8,mobile_traffic,mobile_traffic_total_tb,621150.092686,TB,9.1.TRAF_SENT,109
2025-09,2025,9,mobile_traffic,mobile_traffic_downlink_tb,550940.197272,TB,9.1.TRAF_SENT,110
2025-09,2025,9,mobile_traffic,mobile_traffic_uplink_tb,51199.28777,TB,9.1.TRAF_SENT,110
2025-09,2025,9,mobile_traffic,mobile_traffic_total_tb,602139.485042,TB,9.1.TRAF_SENT,110
2025-10,2025,10,mobile_traffic,mobile_traffic_downlink_tb,573107.124365,TB,9.1.TRAF_SENT,111
2025-10,2025,10,mobile_traffic,mobile_traffic_uplink_tb,53611.638271,TB,9.1.TRAF_SENT,111
2025-10,2025,10,mobile_traffic,mobile_traffic_total_tb,626718.762636,TB,9.1.TRAF_SENT,111
2025-11,2025,11,mobile_traffic,mobile_traffic_downlink_tb,576618.154102,TB,9.1.TRAF_SENT,112
2025-11,2025,11,mobile_traffic,mobile_traffic_uplink_tb,54410.28943,TB,9.1.TRAF_SENT,112
2025-11,2025,11,mobile_traffic,mobile_traffic_total_tb,631028.443532,TB,9.1.TRAF_SENT,112
2025-12,2025,12,mobile_traffic,mobile_traffic_downlink_tb,596151.227015,TB,9.1.TRAF_SENT,113
2025-12,2025,12,mobile_traffic,mobile_traffic_uplink_tb,55602.68978,TB,9.1.TRAF_SENT,113
2025-12,2025,12,mobile_traffic,mobile_traffic_total_tb,651753.916795,TB,9.1.TRAF_SENT,113
2026-01,2026,1,mobile_traffic,mobile_traffic_downlink_tb,620348.717441,TB,9.1.TRAF_SENT,114
2026-01,2026,1,mobile_traffic,mobile_traffic_uplink_tb,57440.224529,TB,9.1.TRAF_SENT,114
2026-01,2026,1,mobile_traffic,mobile_traffic_total_tb,677788.94197,TB,9.1.TRAF_SENT,114
2026-02,2026,2,mobile_traffic,mobile_traffic_downlink_tb,577052.954955,TB,9.1.TRAF_SENT,115
2026-02,2026,2,mobile_traffic,mobile_traffic_uplink_tb,54557.750278,TB,9.1.TRAF_SENT,115
2026-02,2026,2,mobile_traffic,mobile_traffic_total_tb,631610.705232,TB,9.1.TRAF_SENT,115
2026-03,2026,3,mobile_traffic,mobile_traffic_downlink_tb,608081.795236,TB,9.1.TRAF_SENT,116
2026-03,2026,3,mobile_traffic,mobile_traffic_uplink_tb,58266.985126,TB,9.1.TRAF_SENT,116
2026-03,2026,3,mobile_traffic,mobile_traffic_total_tb,666348.780362,TB,9.1.TRAF_SENT,116
2026-04,2026,4,mobile_traffic,mobile_traffic_downlink_tb,593171.479394,TB,9.1.TRAF_SENT,117
2026-04,2026,4,mobile_traffic,mobile_traffic_uplink_tb,57178.056474,TB,9.1.TRAF_SENT,117
2026-04,2026,4,mobile_traffic,mobile_traffic_total_tb,650349.535868,TB,9.1.TRAF_SENT,117
2026-05,2026,5,mobile_traffic,mobile_traffic_downlink_tb,621795.182414,TB,9.1.TRAF_SENT,118
2026-05,2026,5,mobile_traffic,mobile_traffic_uplink_tb,59268.0031,TB,9.1.TRAF_SENT,118
2026-05,2026,5,mobile_traffic,mobile_traffic_total_tb,681063.185514,TB,9.1.TRAF_SENT,118
2026-06,2026,6,mobile_traffic,mobile_traffic_downlink_tb,636829.312717,TB,9.1.TRAF_SENT,119
2026-06,2026,6,mobile_traffic,mobile_traffic_uplink_tb,59334.895496,TB,9.1.TRAF_SENT,119
2026-06,2026,6,mobile_traffic,mobile_traffic_total_tb,696164.208213,TB,9.1.TRAF_SENT,119
2019-01,2019,1,fixed_traffic,fixed_traffic_downlink_tb,650839.343226,TB,10.1.TRAF_SENT,11
2019-01,2019,1,fixed_traffic,fixed_traffic_uplink_tb,73755.246113,TB,10.1.TRAF_SENT,11
2019-01,2019,1,fixed_traffic,fixed_traffic_total_tb,724594.589339,TB,10.1.TRAF_SENT,11
2019-02,2019,2,fixed_traffic,fixed_traffic_downlink_tb,600407.042075,TB,10.1.TRAF_SENT,12
2019-02,2019,2,fixed_traffic,fixed_traffic_uplink_tb,67387.811385,TB,10.1.TRAF_SENT,12
2019-02,2019,2,fixed_traffic,fixed_traffic_total_tb,667794.85346,TB,10.1.TRAF_SENT,12
2019-03,2019,3,fixed_traffic,fixed_traffic_downlink_tb,596281.412298,TB,10.1.TRAF_SENT,13
2019-03,2019,3,fixed_traffic,fixed_traffic_uplink_tb,67735.175458,TB,10.1.TRAF_SENT,13
2019-03,2019,3,fixed_traffic,fixed_traffic_total_tb,664016.587756,TB,10.1.TRAF_SENT,13
2019-04,2019,4,fixed_traffic,fixed_traffic_downlink_tb,633956.462087,TB,10.1.TRAF_SENT,14
2019-04,2019,4,fixed_traffic,fixed_traffic_uplink_tb,73855.581512,TB,10.1.TRAF_SENT,14
2019-04,2019,4,fixed_traffic,fixed_traffic_total_tb,707812.043599,TB,10.1.TRAF_SENT,14
2019-05,2019,5,fixed_traffic,fixed_traffic_downlink_tb,677524.652196,TB,10.1.TRAF_SENT,15
2019-05,2019,5,fixed_traffic,fixed_traffic_uplink_tb,77729.33813,TB,10.1.TRAF_SENT,15
2019-05,2019,5,fixed_traffic,fixed_traffic_total_tb,755253.990326,TB,10.1.TRAF_SENT,15
