region,region_nombre,provincia,provincia_nombre,comuna,comuna_nombre,hogares_total,hogares_validos_internet,hogares_sin_internet_n,hogares_sin_internet_pct,hogares_trampa_movil_n,hogares_trampa_movil_pct,hogares_con_tel_movil_n,hogares_con_tel_movil_pct,hogares_con_computador_n,hogares_con_computador_pct,hogares_con_internet_fija_n,hogares_con_internet_fija_pct,hogares_con_internet_movil_n,hogares_con_internet_movil_pct,hogares_con_internet_satelital_n,hogares_con_internet_satelital_pct,hogares_urbanos_n,hogares_urbanos_pct,hogares_rurales_n,hogares_rurales_pct,pct_hacinamiento,pct_hacinamiento_critico,pct_no_propietario,pct_arrendatario,pct_tenencia_irregular,pct_monoparental,pct_hogares_con_nna,pct_hogares_con_mayores,pct_hogares_con_discapacidad,pct_jefatura_femenina,pct_hogares_multigeneracionales,macrozona_operativa,ookla_fixed_tiles_2026q1,ookla_fixed_tests_2026q1,ookla_fixed_devices_sum_2026q1,ookla_fixed_download_mbps_2026q1,ookla_fixed_upload_mbps_2026q1,ookla_fixed_latency_ms_2026q1,ookla_fixed_loaded_latency_down_ms_2026q1,ookla_fixed_loaded_latency_up_ms_2026q1,ookla_fixed_tests_2025q4,ookla_fixed_download_delta_pct_q4_to_q1,ookla_fixed_upload_delta_pct_q4_to_q1,ookla_fixed_latency_delta_pct_q4_to_q1,ookla_mobile_tiles_2026q1,ookla_mobile_tests_2026q1,ookla_mobile_devices_sum_2026q1,ookla_mobile_download_mbps_2026q1,ookla_mobile_upload_mbps_2026q1,ookla_mobile_latency_ms_2026q1,ookla_mobile_loaded_latency_down_ms_2026q1,ookla_mobile_loaded_latency_up_ms_2026q1,ookla_mobile_tests_2025q4,ookla_mobile_download_delta_pct_q4_to_q1,ookla_mobile_upload_delta_pct_q4_to_q1,ookla_mobile_latency_delta_pct_q4_to_q1,ookla_observed_any_2026q1,ookla_period,ookla_spatial_method,claro_4g_point_records_2025m03,entel_4g_point_records_2025m03,movistar_4g_point_records_2025m03,wom_4g_point_records_2025m03,mobile_4g_point_records_2025m03,mobile_4g_operators_present_2025m03,claro_5g_point_records_2025m03,entel_5g_point_records_2025m03,movistar_5g_point_records_2025m03,wom_5g_point_records_2025m03,mobile_5g_point_records_2025m03,mobile_5g_operators_present_2025m03,mineduc_aulas_selected_establishments_2025,mineduc_aulas_waitlist_establishments_2025,mineduc_aulas_selected_rural_establishments_2025,mineduc_aulas_selected_enrollment_2025,mineduc_aulas_selected_with_coordinates_2025,fixed_access_public_layers_present,fixed_access_public_operators_present,subtel_fixed_connections_total_2026m03,subtel_fixed_connections_residential_2026m03,subtel_fixed_residential_share_pct_2026m03,subtel_fixed_residential_per_100_censo_households_2026m03,subtel_fixed_source_status_2026m03
7,Maule,72,Cauquenes,7202,Chanco,3486,3475,815,23.4532,1936,55.7122,3375,96.8158,1181,33.8784,693,19.8795,2505,71.8589,75,2.1515,1416,40.6196,2070,59.3804,5.562,0.233,26.3415,9.7848,4.132,13.5725,35.208,37.4175,29.3831,41.8364,5.1363,Centro,12.0,60.0,21.0,170.026,89.879,21.1,389.233,263.833,60.0,-44.013,-70.434,10.662,23.0,143.0,51.0,80.36,26.591,104.329,1705.39,1491.437,52.0,36.335,17.899,128.716,yes,2026Q1,tile centroid within BCN commune polygon,4,11,3,6,24,4,0,3,3,3,9,3,0,0,0,0,0,2,1,416,408,98.0769,11.7040,reported
7,Maule,72,Cauquenes,7203,Pelluhue,3488,3466,527,15.2048,2149,62.0023,3385,97.047,1243,35.6365,703,20.1548,2858,81.9381,169,4.8452,1650,47.305,1838,52.695,4.1159,0.2319,27.6406,14.3513,1.9518,11.1653,32.1757,35.9931,27.8129,46.814,3.2434,Centro,39.0,159.0,81.0,294.397,198.673,16.491,181.994,270.918,145.0,1.026,3.521,13.92,67.0,361.0,149.0,53.33,14.929,97.928,1343.953,1564.958,22.0,-31.784,-15.774,160.198,yes,2026Q1,tile centroid within BCN commune polygon,3,12,5,16,36,4,0,2,4,6,12,3,2,0,1,1193,2,2,1,1831,1823,99.5631,52.2649,reported
7,Maule,73,Curicó,7301,Curicó,57624,57250,3790,6.6201,13036,22.7703,56444,97.9522,31646,54.9181,39789,69.0494,49311,85.5737,2385,4.1389,50761,88.09,6863,11.91,5.1668,0.3507,32.6128,22.0338,1.8946,16.0883,39.9452,28.5846,24.9682,49.8788,4.501,Centro,267.0,3791.0,1442.0,369.842,325.491,8.504,193.588,237.417,4195.0,0.171,-3.315,4.832,168.0,791.0,413.0,119.661,22.254,27.281,1272.518,1347.869,781.0,4.647,-9.374,7.334,yes,2026Q1,tile centroid within BCN commune polygon,18,78,27,30,153,4,0,7,8,6,21,3,9,1,2,2772,9,5,3,47247,44132,93.407,76.5861,reported
7,Maule,73,Curicó,7302,Hualañé,4069,4044,676,16.7161,1830,45.2522,3948,97.0263,1573,38.6581,1483,36.4463,3217,79.0612,135,3.3178,1857,45.6377,2212,54.3623,4.7476,0.2999,30.9641,14.5844,4.7467,13.0595,33.4973,39.2523,29.5622,44.4663,5.7304,Centro,20.0,83.0,28.0,300.71,191.482,16.193,189.554,152.084,71.0,21.791,-3.961,76.876,42.0,113.0,59.0,78.684,19.451,49.85,1067.336,1519.434,98.0,-4.37,2.358,72.868,yes,2026Q1,tile centroid within BCN commune polygon,7,6,5,10,28,4,0,3,4,4,11,3,3,0,1,1325,3,2,2,915,900,98.3607,22.1185,reported
7,Maule,73,Curicó,7303,Licantén,2668,2665,414,15.5347,1299,48.743,2603,97.5637,1126,42.2039,903,33.8456,2161,80.997,104,3.8981,1719,64.4303,949,35.5697,5.2772,0.153,34.8087,16.9542,7.3518,14.5161,33.7209,36.084,24.7937,47.5619,4.3886,Centro,32.0,267.0,72.0,495.477,410.409,8.648,127.432,203.019,262.0,-12.738,-5.47,27.514,31.0,107.0,70.0,93.54,20.164,40.234,1158.925,1350.841,80.0,-24.095,-42.701,50.972,yes,2026Q1,tile centroid within BCN commune polygon,3,13,5,13,34,4,0,2,5,5,12,3,0,0,0,0,0,2,1,1498,1488,99.3324,55.7721,reported
7,Maule,73,Curicó,7304,Molina,17351,17282,1648,9.5359,5615,32.4905,17014,98.0577,7911,45.5939,9872,56.8959,14489,83.5053,571,3.2909,13424,77.3673,3927,22.6327,6.6281,0.3659,29.0289,15.9306,1.9191,16.3064,40.0578,32.0578,28.8728,50.3873,4.7861,Centro,113.0,1001.0,402.0,343.41,308.311,7.215,178.811,270.41,1286.0,11.578,11.092,-1.327,101.0,427.0,214.0,102.068,19.53,28.817,1159.376,1107.326,620.0,10.405,-1.667,17.784,yes,2026Q1,tile centroid within BCN commune polygon,6,13,6,25,50,4,0,4,5,4,13,3,3,0,1,1089,3,3,3,6003,5797,96.5684,33.4102,reported
7,Maule,73,Curicó,7305,Rauco,4073,4067,604,14.8512,1948,47.8977,3991,97.9867,1686,41.3945,1361,33.4152,3303,81.095,222,5.4505,1858,45.6175,2215,54.3825,5.9515,0.3251,30.1817,11.002,5.7711,15.3487,37.3527,34.4794,32.5884,44.6709,4.4941,Centro,39.0,214.0,73.0,232.107,189.218,9.033,218.556,221.196,222.0,-26.542,-26.038,-6.384,24.0,101.0,34.0,76.709,13.299,28.723,1222.238,1627.554,84.0,-10.306,-32.162,-7.664,yes,2026Q1,tile centroid within BCN commune polygon,3,5,4,6,18,4,0,2,4,2,8,3,3,0,2,726,3,0,0,1323,1313,99.2441,32.2367,reported
7,Maule,73,Curicó,7306,Romeral,6128,6102,596,9.7673,2840,46.5421,6020,98.2376,2775,45.2839,2472,40.3394,5251,85.6886,331,5.4014,2953,48.1886,3175,51.8114,6.053,0.2835,29.1183,11.3529,1.6686,15.2626,39.9477,29.3637,27.9732,47.2599,4.2369,Centro,69.0,419.0,152.0,252.726,225.556,20.131,304.933,419.833,370.0,0.358,6.07,90.942,50.0,227.0,92.0,88.987,14.124,29.709,2126.791,1473.434,347.0,-2.837,0.405,7.79,yes,2026Q1,tile centroid within BCN commune polygon,2,9,2,8,21,4,0,3,1,3,7,3,0,0,0,0,0,3,3,2762,2589,93.7364,42.2487,reported
7,Maule,73,Curicó,7307,Sagrada Familia,6735,6714,882,13.1367,2863,42.6422,6618,98.2628,2798,41.5442,2829,42.0045,5553,82.4499,244,3.6229,3122,46.3549,3613,53.6451,6.0123,0.2405,27.4443,9.2273,2.8529,12.9421,38.6478,34.3982,25.0371,39.3165,5.9138,Centro,81.0,293.0,119.0,232.414,215.191,10.331,223.01,260.976,190.0,16.057,25.85,24.952,39.0,96.0,54.0,66.397,11.005,40.615,1274.305,1559.781,117.0,-23.323,-41.191,63.863,yes,2026Q1,tile centroid within BCN commune polygon,2,8,3,7,20,4,0,2,2,2,6,3,0,0,0,0,0,1,1,308,288,93.5065,4.2762,reported
7,Maule,73,Curicó,7308,Teno,10737,10721,1250,11.6594,5714,53.2973,10528,98.0535,4309,40.1323,3404,31.7035,9126,84.9958,538,5.0107,3343,31.1353,7394,68.8647,5.9727,0.3223,27.4709,9.9022,3.2138,15.184,38.5841,33.1439,27.4243,44.3689,4.7788,Centro,136.0,606.0,218.0,200.673,159.146,15.528,236.472,299.228,864.0,-4.551,-2.227,11.93,84.0,148.0,101.0,63.125,10.692,42.101,1808.24,1586.932,203.0,-21.488,-36.722,33.811,yes,2026Q1,tile centroid within BCN commune polygon,3,12,2,7,24,4,0,3,1,3,7,3,2,1,1,856,2,4,2,2497,2405,96.3156,22.3992,reported
7,Maule,73,Curicó,7309,Vichuquén,1894,1889,318,16.8343,1226,64.9021,1848,97.5713,709,37.434,304,16.0507,1544,81.5206,62,3.2735,402,21.2249,1492,78.7751,4.2667,0.0,33.2981,11.9979,7.6638,10.9408,100.0,0.0,30.7082,40.4863,0.0,Centro,47.0,224.0,79.0,241.213,173.779,18.429,248.767,205.767,178.0,7.057,14.004,9.566,35.0,74.0,44.0,77.025,18.886,40.892,1261.865,1491.108,55.0,0.872,-30.197,75.706,yes,2026Q1,tile centroid within BCN commune polygon,3,5,6,7,21,4,0,3,4,2,9,3,0,0,0,0,0,0,0,807,789,97.7695,41.6579,reported
7,Maule,74,Linares,7401,Linares,35302,35015,3457,9.8729,11265,32.1719,34453,97.595,17070,48.3542,19825,56.1583,29160,82.6016,1389,3.9346,27829,78.8312,7473,21.1688,5.0728,0.3089,31.0111,18.9747,2.3156,16.8698,39.2111,32.3583,28.6129,50.9712,4.9473,Centro,237.0,2670.0,939.0,362.691,330.056,10.085,184.899,235.246,2660.0,-6.122,-9.475,19.803,144.0,567.0,307.0,82.111,15.868,34.596,1672.057,1485.69,844.0,-13.715,-14.264,-4.917,yes,2026Q1,tile centroid within BCN commune polygon,12,30,15,26,83,4,0,4,6,6,16,3,3,0,0,505,3,5,3,20174,18857,93.4718,53.4162,reported
7,Maule,74,Linares,7402,Colbún,8224,8200,1075,13.1098,4730,57.6829,8071,98.1396,3223,39.1902,2322,28.2344,6906,83.9737,160,1.9455,3307,40.2116,4917,59.7884,5.813,0.3195,25.292,10.5353,2.8954,15.7299,39.2214,34.1241,29.0876,47.7494,4.6107,Centro,90.0,521.0,160.0,205.991,160.311,14.94,251.877,305.284,314.0,-26.747,-22.111,35.695,72.0,239.0,100.0,62.719,13.217,29.987,1535.567,1389.071,203.0,-5.952,-10.913,-8.018,yes,2026Q1,tile centroid within BCN commune polygon,5,13,4,9,31,4,0,3,2,3,8,3,0,0,0,0,0,2,1,1626,1594,98.032,19.3823,reported
7,Maule,74,Linares,7403,Longaví,12001,11977,1978,16.515,6972,58.2116,11691,97.4169,4028,33.5639,2656,22.1315,9560,79.66,517,4.308,3237,26.9728,8764,73.0272,6.727,0.33,22.9762,8.2368,1.8174,12.8554,38.3493,34.2976,32.5719,38.4243,4.9937,Centro,147.0,729.0,231.0,205.246,108.119,18.86,175.731,293.759,618.0,1.24,-24.99,46.759,107.0,300.0,142.0,43.91,11.344,34.3,1931.279,1711.73,197.0,-31.839,-49.759,-10.24,yes,2026Q1,tile centroid within BCN commune polygon,8,21,3,8,40,4,0,3,2,1,6,3,2,0,2,520,2,2,1,4314,4208,97.5429,35.0637,reported
7,Maule,74,Linares,7404,Parral,17047,17018,2252,13.233,7038,41.3562,16687,97.8882,7082,41.544,7521,44.1192,13909,81.5921,502,2.9448,12084,70.8864,4963,29.1136,5.4105,0.2907,27.4979,14.9994,2.2895,15.3047,37.4486,34.2257,27.4803,48.2271,4.1153,Centro,117.0,755.0,315.0,303.302,266.33,11.613,218.599,280.878,807.0,3.308,18.114,-13.491,94.0,595.0,181.0,56.337,15.084,141.119,1510.364,1727.358,433.0,-22.343,-10.348,35.802,yes,2026Q1,tile centroid within BCN commune polygon,10,19,8,14,51,4,0,3,3,2,8,3,4,0,0,871,4,4,3,11498,11110,96.6255,65.1728,reported
7,Maule,74,Linares,7405,Retiro,8220,8194,1468,17.9155,3967,48.4135,8001,97.3358,2797,34.0268,2661,32.3723,6300,76.6423,187,2.2749,2650,32.2384,5570,67.7616,5.6912,0.2208,23.4242,7.5931,2.2147,13.1297,37.2232,34.6556,30.8104,41.1292,4.0764,Centro,81.0,300.0,126.0,152.512,125.4,12.147,202.767,295.67,211.0,-7.511,7.522,5.865,52.0,107.0,62.0,37.69,10.849,41.421,2432.76,2159.121,111.0,-42.557,-25.241,39.874,yes,2026Q1,tile centroid within BCN commune polygon,4,13,5,16,38,4,0,3,4,1,8,3,1,0,0,884,1,2,1,3684,3621,98.2899,44.0511,reported
7,Maule,74,Linares,7406,San Javier,18078,18023,2204,12.2288,5797,32.1645,17671,97.7486,7464,41.2878,9612,53.1696,14463,80.0033,809,4.4751,12988,71.8442,5090,28.1558,6.2237,0.3865,25.4126,12.9084,2.8519,17.2777,39.6777,31.4764,27.9156,50.8971,4.1533,Centro,93.0,1017.0,339.0,342.382,314.739,9.791,193.345,293.08,903.0,-4.066,-3.077,-4.179,87.0,336.0,140.0,58.971,18.227,34.72,1437.764,1163.345,185.0,-28.074,20.981,-19.387,yes,2026Q1,tile centroid within BCN commune polygon,8,25,14,24,71,4,0,3,4,6,13,3,4,2,2,823,4,4,3,6633,6205,93.5474,34.3235,reported
7,Maule,74,Linares,7407,Villa Alegre,6674,6653,881,13.2421,2612,39.2605,6528,97.8124,2617,39.2119,3050,45.6997,5336,79.9521,207,3.1016,3939,59.0201,2735,40.9799,5.8539,0.3025,25.8765,9.8142,4.3302,15.7477,37.1292,36.0953,33.9976,47.8124,4.7048,Centro,38.0,208.0,84.0,296.226,278.576,10.389,133.197,264.024,207.0,2.435,11.998,28.928,40.0,83.0,58.0,85.892,11.314,29.217,1491.8,1875.578,75.0,-19.558,-47.989,-7.579,yes,2026Q1,tile centroid within BCN commune polygon,4,8,4,7,23,4,0,2,2,4,8,3,1,0,0,213,1,0,0,1426,1405,98.5273,21.0518,reported
7,Maule,74,Linares,7408,Yerbas Buenas,7105,7078,926,13.0828,4192,59.2258,6916,97.3399,2492,35.0739,1804,25.3906,5880,82.7586,268,3.772,2224,31.3019,4881,68.6981,6.459,0.3715,24.3975,8.062,3.3122,13.9112,40.0141,32.8259,30.1903,39.1825,4.6512,Centro,65.0,258.0,94.0,248.758,233.599,11.291,158.698,212.857,318.0,-12.662,-2.777,23.17,52.0,171.0,79.0,100.597,20.123,28.93,1474.136,1316.222,214.0,3.374,17.24,7.037,yes,2026Q1,tile centroid within BCN commune polygon,3,8,3,7,21,4,0,2,3,3,8,3,0,1,0,0,0,3,2,1661,1556,93.6785,21.9001,reported
8,Biobío,81,Concepción,8101,Concepción,92197,91625,3432,3.7457,17061,18.6205,90399,98.0498,65292,70.8179,70734,76.7205,83282,90.3305,2951,3.2008,90327,97.9717,1870,2.0283,3.6059,0.4252,49.6347,37.262,3.0757,13.04,28.1286,27.252,20.6328,50.1265,3.6765,Centro,182.0,6481.0,2588.0,461.087,392.587,7.565,226.794,222.646,5784.0,5.304,4.45,-0.735,151.0,1310.0,690.0,98.317,24.769,31.913,1738.144,1186.726,1252.0,-4.781,1.788,18.407,yes,2026Q1,tile centroid within BCN commune polygon,30,102,60,67,259,4,17,26,15,9,67,4,1,0,1,170,1,6,4,6572,6346,96.5612,6.8831,reported
8,Biobío,81,Concepción,8102,Coronel,41939,41859,2804,6.6987,6842,16.3453,41119,98.0448,22133,52.7743,32057,76.4372,34666,82.6581,890,2.1221,40558,96.7071,1381,3.2929,5.446,0.2809,23.9513,14.1053,2.526,16.8652,43.7985,28.4159,29.9081,49.2969,4.7726,Centro,124.0,1880.0,798.0,502.336,408.092,7.739,252.795,297.475,1949.0,8.423,4.161,13.458,101.0,376.0,239.0,106.466,20.428,33.439,1821.579,1265.362,339.0,7.878,-13.871,16.132,yes,2026Q1,tile centroid within BCN commune polygon,14,45,23,26,108,4,0,6,3,11,20,3,13,1,0,3749,13,5,4,6327,6265,99.0201,14.9384,reported
8,Biobío,81,Concepción,8103,Chiguayante,29395,29331,1329,4.531,3799,12.9522,28958,98.5134,19093,64.9532,24083,81.9289,25882,88.049,1140,3.8782,29378,99.9422,17,0.0578,3.709,0.2288,30.1771,17.6404,3.1971,16.728,38.5019,32.8056,27.1161,51.1781,5.1685,Centro,75.0,1835.0,646.0,422.188,346.014,7.071,208.71,230.098,1632.0,3.74,2.773,1.697,44.0,150.0,90.0,87.711,19.664,37.167,2000.577,1513.466,124.0,-37.302,-26.081,9.418,yes,2026Q1,tile centroid within BCN commune polygon,10,13,17,11,51,4,0,6,6,5,17,3,0,0,0,0,0,5,3,94519,86548,91.5668,294.4310,reported
8,Biobío,81,Concepción,8104,Florida,4956,4947,832,16.8183,2944,59.5108,4820,97.2559,2055,41.4649,1005,20.2785,4024,81.1945,237,4.7821,1553,31.3358,3403,68.6642,5.1626,0.3252,25.8885,10.521,1.7165,12.7423,32.5727,37.9443,30.8562,42.9927,4.2407,Centro,63.0,226.0,75.0,229.834,112.864,18.004,207.677,218.934,162.0,9.585,0.891,-49.911,72.0,169.0,84.0,80.137,13.478,33.74,1841.448,1981.935,155.0,-0.036,-2.749,13.199,yes,2026Q1,tile centroid within BCN commune polygon,5,10,7,12,34,4,0,3,4,5,12,3,0,0,0,0,0,1,1,11552,11498,99.5325,232.0016,reported
8,Biobío,81,Concepción,8105,Hualqui,8824,8807,929,10.5484,2701,30.6688,8586,97.3028,4045,45.8409,5035,57.0603,7366,83.4769,337,3.8191,7057,79.9751,1767,20.0249,5.5785,0.3444,29.1889,13.6472,3.3693,16.2791,42.2689,31.0267,32.3653,50.8111,4.9461,Centro,49.0,252.0,115.0,381.231,300.042,11.619,211.689,426.211,274.0,12.904,17.951,-22.333,71.0,197.0,94.0,79.314,15.906,33.655,1978.462,1368.756,105.0,19.717,17.301,-10.013,yes,2026Q1,tile centroid within BCN commune polygon,3,8,4,7,22,4,0,3,3,3,9,3,1,0,1,202,1,3,2,5696,5621,98.6833,63.7013,reported
8,Biobío,81,Concepción,8106,Lota,13835,13789,1391,10.0878,2635,19.1094,13464,97.3184,6010,43.4405,9730,70.3289,10955,79.1832,296,2.1395,13764,99.4868,71,0.5132,6.4732,0.3829,24.4477,9.9239,2.8251,15.632,36.7983,37.4067,36.7983,51.4741,6.2948,Centro,32.0,486.0,154.0,542.299,425.986,4.975,222.815,238.195,508.0,15.139,6.745,-4.235,27.0,111.0,53.0,99.046,18.685,26.685,1907.757,1401.018,66.0,-14.422,0.967,6.032,yes,2026Q1,tile centroid within BCN commune polygon,3,18,6,21,48,4,0,7,5,5,17,3,9,0,0,3074,9,3,3,51272,49575,96.6902,358.3303,reported
8,Biobío,81,Concepción,8107,Penco,16858,16810,1118,6.6508,3435,20.4343,16527,98.0365,9410,55.8192,12069,71.5921,14639,86.8371,1074,6.3709,16591,98.4162,267,1.5838,5.1899,0.3088,33.0026,15.3366,4.7537,16.6736,39.1467,33.4244,31.3804,51.3162,5.8114,Centro,56.0,890.0,358.0,418.976,336.257,10.135,297.117,299.258,521.0,-4.88,-4.249,32.605,39.0,129.0,82.0,76.385,19.059,31.566,1703.233,975.651,171.0,58.801,-15.612,15.487,yes,2026Q1,tile centroid within BCN commune polygon,6,11,11,17,45,4,0,4,4,6,14,3,2,0,1,362,2,6,4,3046,3008,98.7525,17.8432,reported
8,Biobío,81,Concepción,8108,San Pedro de La paz,52351,52226,1858,3.5576,8005,15.3276,51599,98.5635,34931,66.7246,42170,80.5524,47242,90.2409,1937,3.7,52310,99.9217,41,0.0783,4.5361,0.242,29.2899,21.7374,1.3467,16.3848,43.8975,23.5834,22.3075,51.0521,3.8203,Centro,127.0,3578.0,1355.0,448.55,365.109,7.098,236.203,220.604,4271.0,6.945,5.174,9.74,90.0,449.0,219.0,116.517,22.354,27.746,1622.808,1192.951,434.0,24.441,3.692,-13.755,yes,2026Q1,tile centroid within BCN commune polygon,16,42,16,35,109,4,14,4,8,7,33,4,4,0,0,1431,4,5,3,839,808,96.3051,1.5434,reported
8,Biobío,81,Concepción,8109,Santa Juana,5603,5591,875,15.6502,2732,48.8642,5417,96.6803,2268,40.4783,1889,33.7141,4558,81.3493,165,2.9449,3547,63.3054,2056,36.6946,5.4624,0.3065,22.0993,10.8354,2.517,15.4945,36.3977,33.9165,31.5066,49.9821,3.5523,Centro,36.0,171.0,66.0,258.834,179.773,17.24,248.941,376.129,175.0,-19.208,-18.519,36.576,58.0,181.0,63.0,89.155,11.763,30.718,2284.0,2482.204,206.0,177.543,16.454,-48.832,yes,2026Q1,tile centroid within BCN commune polygon,1,9,6,13,29,4,0,3,4,3,10,3,1,0,0,173,1,1,1,4998,4806,96.1585,85.7755,reported
8,Biobío,81,Concepción,8110,Talcahuano,51086,50838,2894,5.6926,8915,17.5361,50013,97.8996,30874,60.4353,38899,76.1441,44924,87.938,1263,2.4723,50944,99.722,142,0.278,4.8368,0.3739,33.9361,19.0179,4.0604,15.8037,37.4055,34.3052,27.1563,50.3642,5.6096,Centro,126.0,2483.0,1018.0,464.069,403.345,8.069,217.281,217.136,2757.0,11.766,13.275,-8.887,92.0,505.0,287.0,105.971,25.553,30.085,1802.994,1283.002,650.0,2.236,14.582,7.932,yes,2026Q1,tile centroid within BCN commune polygon,27,45,35,48,155,4,14,6,9,7,36,4,0,0,0,0,0,6,4,385,309,80.2597,0.6049,reported
8,Biobío,81,Concepción,8111,Tomé,20751,20709,2035,9.8266,6331,30.5712,20270,97.682,10227,49.2844,12161,58.6044,17127,82.5358,448,2.1589,18423,88.7813,2328,11.2187,4.6034,0.3791,28.981,14.143,2.9541,16.5758,35.9849,36.2359,32.7123,53.4633,5.2228,Centro,73.0,912.0,310.0,465.77,374.307,7.74,217.66,231.639,644.0,12.158,23.004,-48.029,66.0,236.0,141.0,68.13,17.759,59.653,1710.553,1469.838,143.0,-11.79,-12.071,106.698,yes,2026Q1,tile centroid within BCN commune polygon,16,32,14,24,86,4,0,3,3,10,16,3,3,0,2,536,3,4,3,379,350,92.3483,1.6867,reported
8,Biobío,81,Concepción,8112,Hualpén,30684,30541,1403,4.5938,4978,16.2994,30160,98.2923,18729,61.0383,24065,78.4285,27169,88.5445,909,2.9625,30449,99.2341,235,0.7659,4.5997,0.3091,32.5564,20.6669,2.4975,16.7963,36.8911,33.8771,28.8264,52.0693,5.541,Centro,53.0,1836.0,724.0,464.708,404.338,7.996,228.911,225.073,1840.0,8.124,7.258,-4.787,56.0,337.0,161.0,83.432,19.342,33.884,2105.579,1480.533,273.0,-26.982,-19.311,11.788,yes,2026Q1,tile centroid within BCN commune polygon,13,36,10,10,69,4,11,5,6,1,23,4,0,0,0,0,0,6,4,5071,4968,97.9688,16.1908,reported
8,Biobío,82,Arauco,8201,Lebu,8825,8776,983,11.201,2701,30.7771,8577,97.1898,3768,42.6969,5028,56.9745,6920,78.4136,201,2.2776,7846,88.9065,979,11.0935,4.9666,0.1959,23.1286,12.1682,1.8571,15.7457,41.905,30.8192,33.6106,49.5386,5.2752,Centro,39.0,211.0,101.0,435.965,349.71,11.066,274.267,137.938,173.0,-6.515,-1.083,6.24,45.0,150.0,68.0,90.585,22.375,57.187,1116.9,1302.147,120.0,-41.293,-23.778,54.802,yes,2026Q1,tile centroid within BCN commune polygon,5,11,7,15,38,4,0,4,3,6,13,3,0,0,0,0,0,4,3,13232,12936,97.763,146.5836,reported
8,Biobío,82,Arauco,8202,Arauco,13212,13178,1383,10.4948,5071,38.4808,12914,97.7445,5993,45.3603,6609,50.0227,10955,82.917,335,2.5356,9675,73.2289,3537,26.7711,4.9526,0.3004,25.0739,12.1957,2.7,15.6086,40.9025,30.0721,29.7914,46.0372,4.3231,Centro,63.0,434.0,186.0,433.292,372.249,8.871,247.417,287.744,348.0,-8.162,-6.352,-2.28,52.0,208.0,92.0,72.97,21.547,42.572,1417.5,1236.409,138.0,16.026,39.807,17.876,yes,2026Q1,tile centroid within BCN commune polygon,11,25,12,12,60,4,0,4,6,2,12,3,0,0,0,0,0,4,3,8677,8432,97.1764,63.8208,reported
8,Biobío,82,Arauco,8203,Cañete,12568,12521,1825,14.5755,6652,53.1267,12241,97.3982,4934,39.2584,3878,30.8561,10121,80.5299,357,2.8405,6435,51.2015,6133,48.7985,4.8431,0.2735,24.7087,12.7853,3.0008,15.5148,41.4605,31.2849,31.2769,49.2658,4.8364,Centro,103.0,548.0,216.0,273.608,183.628,17.859,273.819,246.75,430.0,-13.75,-29.414,-8.859,82.0,366.0,151.0,89.058,18.125,38.719,1763.096,1377.041,292.0,10.551,-6.161,0.91,yes,2026Q1,tile centroid within BCN commune polygon,3,22,7,20,52,4,0,4,4,1,9,3,4,0,2,1205,4,3,2,26835,26057,97.1008,207.3281,reported
8,Biobío,82,Arauco,8204,Contulmo,2290,2282,430,18.8431,1080,47.3269,2157,94.1921,708,30.917,734,32.0524,1730,75.5459,65,2.8384,905,39.5197,1385,60.4803,3.6548,0.1321,27.6661,11.9755,3.1469,13.8986,100.0,0.0,36.9755,48.4703,0.0,Centro,12.0,50.0,18.0,573.329,419.239,9.18,200.16,276.64,35.0,55.128,28.482,-24.401,33.0,132.0,42.0,63.05,10.325,35.667,2080.364,1262.22,48.0,-44.838,-44.88,17.503,yes,2026Q1,tile centroid within BCN commune polygon,6,6,6,4,22,4,0,3,5,2,10,3,1,0,0,341,1,0,0,4188,4119,98.3524,179.8690,reported
8,Biobío,82,Arauco,8205,Curanilahue,11133,11056,1089,9.8499,3316,29.9928,10807,97.0718,4576,41.103,6572,59.0317,8882,79.7808,182,1.6348,10166,91.3141,967,8.6859,4.7684,0.2366,25.4709,9.0131,6.1018,17.1429,41.1266,31.5367,27.7693,45.6963,4.6598,Centro,35.0,262.0,94.0,341.961,276.559,6.477,303.958,337.095,321.0,11.999,0.921,-24.032,29.0,70.0,41.0,58.845,13.337,31.971,1889.143,1758.814,70.0,9.396,-29.631,-2.782,yes,2026Q1,tile centroid within BCN commune polygon,2,10,7,18,37,4,0,4,5,7,16,3,0,0,0,0,0,3,3,4910,4868,99.1446,43.7259,reported
8,Biobío,82,Arauco,8206,Los Álamos,7997,7964,962,12.0794,3210,40.3064,7557,94.4979,2798,34.9881,3458,43.2412,6497,81.243,825,10.3164,6674,83.4563,1323,16.5437,4.7439,0.2776,23.1434,9.2674,4.7339,16.6437,42.3168,28.4158,26.1991,50.407,4.1077,Centro,37.0,271.0,82.0,369.771,285.23,13.79,282.801,246.871,196.0,10.58,17.677,-21.362,32.0,66.0,43.0,141.665,29.189,30.273,1561.136,1187.591,46.0,-8.933,5.566,14.801,yes,2026Q1,tile centroid within BCN commune polygon,3,8,6,14,31,4,0,3,5,4,12,3,5,0,4,1935,5,2,2,570,554,97.193,6.9276,reported
