source_sheet,source_row,selection_group,rbd,establishment_name,region,sponsor_name,project,selection_status,waitlist_position,source_page,source_spreadsheet
Seleccionados AC 2025,237,selected,2715,ESC.BÁSICA MERCEDES URZUA DÍAZ,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE PAREDONES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,238,selected,2730,CENTRO EDUCATIVO INTEGRAL DE CURICÓ (CEIC),DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,239,selected,2732,LICEO FERNANDO LAZCANO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,240,selected,2737,COLEGIO POLIVALENTE JAPÓN,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,241,selected,2748,ESCUELA REPÚBLICA ARGENTINA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,242,selected,2756,ESCUELA DIEGO PORTALES P.,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,243,selected,2761,ESCUELA LA OBRA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE CURICO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,244,selected,2795,ESCUELA TENO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TENO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,245,selected,2817,ESCUELA SAN CRISTOBAL,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TENO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,246,selected,2836,LICEO JUAN AGUSTÍN MORALES GONZÁLEZ,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MOLINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,247,selected,2843,ESCUELA EL PROGRESO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MOLINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,248,selected,2882,LICEO BICENTENARIO HUALAÑE,DEL MAULE,ILUSTRE MUNICIPALIDAD DE HUALANE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,249,selected,2894,ESCUELA AMELIA VIAL DE CONCHA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE HUALANE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,250,selected,2917,ESCUELA RAUCO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE RAUCO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,251,selected,2920,ESCUELA LUIS LEYTON RUBIO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE RAUCO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,252,selected,2927,ESCUELA EL PLUMERO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE RAUCO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,253,selected,2931,ESCUELA INÉS SYLVESTER DE ARTOZÓN,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,254,selected,2939,LICEO BICENTENARIO DIEGO PORTALES,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,255,selected,2941,ESCUELA HERMANO GUIDO GOOSSENS,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,256,selected,2951,ESCUELA LA FLORIDA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,257,selected,2955,ESCUELA FELIPE CUBILLOS BRILLA EL SOL,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,258,selected,2959,LORENZO VAROLI GHERARDI,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,259,selected,2966,ESCUELA COSTANERA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,260,selected,2975,ESCUELA HUILQUILEMU,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,261,selected,2977,ESCUELA VIÑA PURISIMA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,262,selected,3110,COMPLEJO EDUCACIÓNAL MAULE,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MAULE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,263,selected,3113,ESCUELA COLÍN,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MAULE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,264,selected,3114,ESCUELA CHACARILLA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MAULE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,265,selected,3117,ESCUELA RURAL NUMPAY,DEL MAULE,ILUSTRE MUNICIPALIDAD DE MAULE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,266,selected,3166,ESCUELA ENRIQUE DONN MULLER,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,267,selected,3168,ESCUELA SUPERIOR NUEVA BILBAO,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,268,selected,3169,ESCUELA CERRO ALTO JOSÉ OPAZO DÍAZ,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,269,selected,3172,LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL PUTÚ,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,270,selected,3173,LICEO RURAL ENRIQUE MAC IVER,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,271,selected,3185,ESCUELA COSTA BLANCA,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,272,selected,3255,ESCUELA SANTA BARBARA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE LINARES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,273,selected,3257,ESCUELA ALEJANDRO GIDI,DEL MAULE,ILUSTRE MUNICIPALIDAD DE LINARES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,274,selected,3260,ESCUELA LOS LEONES,DEL MAULE,ILUSTRE MUNICIPALIDAD DE LINARES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,275,selected,3356,ESCUELA CARDENAL JOSÉ MARÍA CARO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE LONGAVI,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,276,selected,3382,ESCUELA PEDRO ALESSANDRI VARGAS,DEL MAULE,ILUSTRE MUNICIPALIDAD DE LONGAVI,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,277,selected,3389,ESCUELA SANTIAGO URRUTIA BENAVENTE,DEL MAULE,ILUSTRE MUNICIPALIDAD DE PARRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,278,selected,3393,ESCUELA ARRAU MÉNDEZ,DEL MAULE,ILUSTRE MUNICIPALIDAD DE PARRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,279,selected,3396,ESCUELA JUANITA ZUÑIGA FUENTES,DEL MAULE,ILUSTRE MUNICIPALIDAD DE PARRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,280,selected,3398,ESCUELA JOSÉ MATTA CALLEJÓN,DEL MAULE,ILUSTRE MUNICIPALIDAD DE PARRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,281,selected,3434,LICEO GUILLERMO MARÍN LARRAÍN,DEL MAULE,ILUSTRE MUNICIPALIDAD DE RETIRO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,282,selected,3461,LICEO FRANCISCO ANTONIO ENCINA ARMANET,DEL MAULE,ILUSTRE MUNICIPALIDAD DE VILLA ALEGRE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,283,selected,3482,ESCUELA JUSTA NARVAEZ,DEL MAULE,ILUSTRE MUNICIPALIDAD DE SAN JAVIER,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,284,selected,3490,ESCUELA JULIO MONTT SALAMANCA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE SAN JAVIER,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,285,selected,3492,ESCUELA BERNARDO O´HIGGINS,DEL MAULE,ILUSTRE MUNICIPALIDAD DE SAN JAVIER,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,286,selected,3544,COLEGIO BLANCO ENCALADA,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,287,selected,3546,ESCUELA INDEPENDENCIA,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,288,selected,3548,ESCUELA ECOLÓGICA ROSITA O´HIGGINS,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,289,selected,3609,LICEO PELLUHUE,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,290,selected,3611,ESCUELA BLANCA BUSTOS CASTILLO,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,291,selected,3642,INSTITUTO TÉCNICO MABEL CONDEMARÍN GRIMBERG,DE ÑUBLE,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,292,selected,3740,ESCUELA GENERAL DOMINGO URRUTIA,DE ÑUBLE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE PUNILLA CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,293,selected,3744,ESCUELA GENERAL JOSÉ MIGUEL CARRERA VERDUGO,DE ÑUBLE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE PUNILLA CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,294,selected,3745,ESCUELA GENERAL SOFANOR PARRA HERMOSILLA,DE ÑUBLE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE PUNILLA CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,295,selected,3823,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRÍGUEZ,DE ÑUBLE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE PUNILLA CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,296,selected,3871,LICEO BICENTENARIO POLITÉCNICO JOSÉ MANUEL PINTO ARIAS,DE ÑUBLE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE PUNILLA CORDILLERA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,297,selected,3888,COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO VÍCTOR JARA,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE SAN IGNACIO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,298,selected,3910,ESCUELA VIRGEN DEL CARMEN,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE EL CARMEN,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,299,selected,3941,LICEO CAMPANARIO,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE YUNGAY,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,300,selected,3999,ESCUELA BÁSICA HÉROES DEL ITATA,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE QUILLON,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,301,selected,4000,ESCUELA BÁSICA AMANDA CHÁVEZ NAVARRETE,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE QUILLON,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,302,selected,4002,ESCUELA BÁSICA EL CASINO,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE QUILLON,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,303,selected,4019,ESCUELA BÁSICA LAGUNA AVENDAÑO,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE QUILLON,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,304,selected,4032,LICEO BICENTENARIO DE EXCELENCIA NIBALDO SEPÚLVEDA FERNÁNDEZ,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE PORTEZUELO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,305,selected,4048,ESCUELA VILLA JESÚS DE COELEMU,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE COELEMU,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,306,selected,4071,ESCUELA BÁSICA VALLE LONQUÉN,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE TREHUACO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,307,selected,4124,LICEO BICENTENARIO DE EXCELENCIA ARTURO PRAT CHACÓN,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE NINHUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,308,selected,4162,LICEO COMERCIAL DIEGO PORTALES PALAZUELO,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE LOS ANGELES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,309,selected,4172,ESCUELA GENERAL JOSÉ DE SAN MARTÍN,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE LOS ANGELES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,310,selected,4186,ESCUELA BÁSICA REPÚBLICA DE ALEMANIA,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE LOS ANGELES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,311,selected,4189,ESCUELA BÁSICA 11 DE SEPTIEMBRE,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE LOS ANGELES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,312,selected,4190,LICEO SANTA FE,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE LOS ANGELES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
